"id","pattern","indicator_type"
"indicator_5123","ImportError","failure"
"indicator_5124","SyntaxError","failure"
"indicator_5125","less pager opens displaying file","success"
"indicator_5126","After typing !bash: root shell spawned","success"
"indicator_5127","whoami returns 'root'","success"
"indicator_5128","Sorry, user <username> is not allowed","failure"
"indicator_5129","less: command not found","failure"
"indicator_5130","File not found","failure"
"indicator_5131","nmap> prompt appears","success"
"indicator_5132","After typing !sh: root shell spawned","success"
"indicator_5133","whoami returns 'root'","success"
"indicator_5134","nmap: unrecognized option '--interactive'","failure"
"indicator_5135","Sorry, user <username> is not allowed","failure"
"indicator_5136","nmap version > 5.21 (no interactive mode)","failure"
"indicator_5137","whoami outputs 'root'","success"
"indicator_5138","id shows uid=0(root) gid=0(root)","success"
"indicator_5139","'Root verified' message displayed","success"
"indicator_5140","Can read /etc/shadow","success"
"indicator_5141","whoami outputs non-root user","failure"
"indicator_5142","uid is not 0","failure"
"indicator_5143","Permission denied for /etc/shadow","failure"
"indicator_5144","'Not root' message displayed","failure"
"indicator_5145","File contents displayed","success"
"indicator_5146","password","success"
"indicator_5147","connectionString","success"
"indicator_5148","DefaultPassword","success"
"indicator_5149","credentials","success"
"indicator_5150","Access to the path","failure"
"indicator_5151","is denied","failure"
"indicator_5152","Cannot find path","failure"
"indicator_5153","does not exist","failure"
"indicator_5154","Directory:","success"
"indicator_5155","Mode","success"
"indicator_5156",".ini","success"
"indicator_5157",".config","success"
"indicator_5158","my.ini","success"
"indicator_5159","passwords.txt","success"
"indicator_5160","web.config","success"
"indicator_5161","Cannot find path","failure"
"indicator_5162","ObjectNotFound","failure"
"indicator_5163","unattend.xml","success"
"indicator_5164","sysprep.xml","success"
"indicator_5165","sysprep.inf","success"
"indicator_5166","C:\Windows\Panther","success"
"indicator_5167","C:\Windows\System32\Sysprep","success"
"indicator_5168","No files found","failure"
"indicator_5169","web.config","success"
"indicator_5170","config.php","success"
"indicator_5171","wp-config.php","success"
"indicator_5172","appsettings.json","success"
"indicator_5173","Directory:","success"
"indicator_5174","Cannot find path","failure"
"indicator_5175","ObjectNotFound","failure"
"indicator_5176","password","success"
"indicator_5177","cred","success"
"indicator_5178","secret","success"
"indicator_5179","login","success"
"indicator_5180","backup","success"
"indicator_5181","Directory:","success"
"indicator_5182","No files found","failure"
"indicator_5183","DefaultUserName","success"
"indicator_5184","DefaultPassword","success"
"indicator_5185","AutoAdminLogon : 1","success"
"indicator_5186","Property not found","failure"
"indicator_5187","DefaultPassword :","failure"
"indicator_5188","Empty values","failure"
"indicator_5189","Target:","success"
"indicator_5190","Type:","success"
"indicator_5191","User:","success"
"indicator_5192","TERMSRV","success"
"indicator_5193","Domain:target","success"
"indicator_5194","No stored credentials","failure"
"indicator_5195","Currently stored credentials:","failure"
"indicator_5196","docker in group list","success"
"indicator_5197","groups output contains 'docker'","success"
"indicator_5198","id output shows docker GID","success"
"indicator_5199","docker not in group list","failure"
"indicator_5200","Only uid/gid shown, no docker","failure"
"indicator_5201","Socket readable by user or group","success"
"indicator_5202","srw-rw---- permissions visible","success"
"indicator_5203","docker ps shows CONTAINER ID header","success"
"indicator_5204","No permission denied errors","success"
"indicator_5205","Permission denied on socket","failure"
"indicator_5206","Cannot connect to Docker daemon","failure"
"indicator_5207","docker: command not found","failure"
"indicator_5208","REPOSITORY header visible","success"
"indicator_5209","At least one image listed","success"
"indicator_5210","alpine, ubuntu, or other images shown","success"
"indicator_5211","Empty list (no images)","failure"
"indicator_5212","Permission denied","failure"
"indicator_5213","Docker daemon not running","failure"
"indicator_5214","Shell prompt changes","success"
"indicator_5215","Can access /mnt/root directory","success"
"indicator_5216","Can read /mnt/etc/shadow","success"
"indicator_5217","Root shell access confirmed","success"
"indicator_5218","Image not found (need to pull or use different image)","failure"
"indicator_5219","Permission denied","failure"
"indicator_5220","chroot: cannot change root directory","failure"
"indicator_5221","Shadow file contents visible (password hashes)","success"
"indicator_5222","Root directory listing shown","success"
"indicator_5223","SSH key accessible (if exists)","success"
"indicator_5224","No permission denied errors","success"
"indicator_5225","Permission denied on shadow","failure"
"indicator_5226","Cannot access /mnt/root","failure"
"indicator_5227","Still running as low-privilege user","failure"
"indicator_5228","Container starts","success"
"indicator_5229","Can access /dev devices","success"
"indicator_5230","Can mount host filesystem manually","success"
"indicator_5231","Image not found","failure"
"indicator_5232","Permission denied","failure"
"indicator_5233","Container starts with socket access","success"
"indicator_5234","Can run docker commands from inside container","success"
"indicator_5235","Can spawn new privileged containers","success"
"indicator_5236","Socket mount fails","failure"
"indicator_5237","Docker client not in image","failure"
"indicator_5238","Download progress shown","success"
"indicator_5239","Status: Downloaded newer image","success"
"indicator_5240","alpine image appears in docker images","success"
"indicator_5241","Cannot connect to Docker Hub","failure"
"indicator_5242","Network unreachable","failure"
"indicator_5243","No internet access","failure"
"indicator_5244","List of SUID binaries displayed","success"
"indicator_5245","/usr/bin/find (example)","success"
"indicator_5246","/usr/bin/nmap (example)","success"
"indicator_5247","At least 10-20 system binaries found","success"
"indicator_5248","Permission denied for all paths","failure"
"indicator_5249","Empty output (unlikely on real system)","failure"
"indicator_5250","find: command not found","failure"
"indicator_5251","Shortened list of 1-10 binaries","success"
"indicator_5252","Uncommon binaries like find, vim, nmap, base64, python, perl","success"
"indicator_5253","Custom application binaries","success"
"indicator_5254","Empty output (all filtered)","failure"
"indicator_5255","Only standard system tools remain","failure"
"indicator_5256","grep: command not found","failure"
"indicator_5257","Binary has GTFOBins entry","success"
"indicator_5258","SUID section exists for binary","success"
"indicator_5259","Exploitation command documented","success"
"indicator_5260","Binary not listed on GTFOBins","failure"
"indicator_5261","No SUID section for binary","failure"
"indicator_5262","Technique requires conditions not present","failure"
"indicator_5263","Shell prompt changes to # (root indicator)","success"
"indicator_5264","whoami returns 'root'","success"
"indicator_5265","id shows uid=0 or euid=0","success"
"indicator_5266","Can access /root/ directory","success"
"indicator_5267","Permission denied","failure"
"indicator_5268","Binary not found","failure"
"indicator_5269","Shell spawns but not privileged (forgot -p flag)","failure"
"indicator_5270","SUID bit not set on binary","failure"
"indicator_5271","whoami outputs 'root'","success"
"indicator_5272","id shows uid=0(root) gid=0(root)","success"
"indicator_5273","id shows euid=0(root) egid=0(root)","success"
"indicator_5274","'Root verified' message displayed","success"
"indicator_5275","Can read /etc/shadow","success"
"indicator_5276","whoami outputs non-root user","failure"
"indicator_5277","uid is not 0","failure"
"indicator_5278","Permission denied for /etc/shadow","failure"
"indicator_5279","'Not root' message displayed","failure"
"indicator_5280","Output: 'Dump 1 initiated: <path>\lsass.dmp' (dump started)","success"
"indicator_5281","Output: 'Dump 1 writing: Estimated dump file size is <size> MB' (in progress)","success"
"indicator_5282","Output: 'Dump 1 complete: <size> MB written in <seconds> seconds' (success)","success"
"indicator_5283","File created: dir lsass.dmp shows file size 40-200MB","success"
"indicator_5284","No error messages about access denied or process protection","success"
"indicator_5285","ERROR: 'Error opening lsass.exe:' (insufficient privileges)","failure"
"indicator_5286","ERROR: 'Access is denied' (not local administrator)","failure"
"indicator_5287","ERROR: 'Error creating dump file' (path invalid or permissions issue)","failure"
"indicator_5288","ERROR: 'The process cannot access the file' (file locked or in use)","failure"
"indicator_5289","ERROR: 'Protected Process' (LSASS running as Protected Process Light - PPL)","failure"
"indicator_5290","Output: 'Parsing file lsass.dmp' (file opened successfully)","success"
"indicator_5291","Output: 'username <username>' and 'domainname <DOMAIN>' (session found)","success"
"indicator_5292","Output: 'NT: <32-character hex hash>' (NTLM hash extracted)","success"
"indicator_5293","Output: 'password <plaintext>' (plaintext password if cached)","success"
"indicator_5294","Output: 'kerberos tickets' section (Kerberos TGT/TGS if present)","success"
"indicator_5295","Multiple sessions displayed (different users logged in at dump time)","success"
"indicator_5296","ERROR: 'File not found' (dump file path incorrect)","failure"
"indicator_5297","ERROR: 'Not a valid minidump file' (corrupted dump or wrong format)","failure"
"indicator_5298","ERROR: 'Module not found: pypykatz' (pypykatz not installed)","failure"
"indicator_5299","Empty output / No credentials (dump file valid but no credentials cached)","failure"
"indicator_5300","ERROR: 'Permission denied' (file permissions issue on Kali)","failure"
"indicator_5301","No error output (success is silent)","success"
"indicator_5302","File created: dir C:\Temp\lsass.dmp shows 40-200MB file","success"
"indicator_5303","File timestamp matches execution time (recent creation)","success"
"indicator_5304","rundll32.exe process completes and exits (check with: tasklist /fi ""imagename eq rundll32.exe"")","success"
"indicator_5305","Dump file is valid: Can be parsed by pypykatz or Mimikatz on Kali","success"
"indicator_5306","ERROR: Access is denied (insufficient privileges)","failure"
"indicator_5307","ERROR: The process cannot access the file (path invalid or locked)","failure"
"indicator_5308","ERROR: Invalid parameter (wrong syntax or PID)","failure"
"indicator_5309","File size is 0 KB or very small (dump failed)","failure"
"indicator_5310","No file created at specified path (complete failure)","failure"
"indicator_5311","The operation completed successfully","success"
"indicator_5312","Access is denied","failure"
"indicator_5313","ERROR:","failure"
"indicator_5314","The operation completed successfully","success"
"indicator_5315","Access is denied","failure"
"indicator_5316","The operation completed successfully","success"
"indicator_5317","Access is denied","failure"
"indicator_5318","HKEY_LOCAL_MACHINE\SAM","success"
"indicator_5319","Access is denied","failure"
"indicator_5320","ERROR:","failure"
"indicator_5321","Dumping local SAM hashes","success"
"indicator_5322","Administrator:500:","success"
"indicator_5323","Cannot open","failure"
"indicator_5324","Decryption failed","failure"
"indicator_5325","Dumping LSA Secrets","success"
"indicator_5326","_SC_","success"
"indicator_5327","$MACHINE.ACC","success"
"indicator_5328","Cannot open","failure"
"indicator_5329","Decryption failed","failure"
"indicator_5330","Dumping cached domain logon information","success"
"indicator_5331","domain/username:hash","success"
"indicator_5332","No cached credentials found","failure"
"indicator_5333","Dumping local SAM hashes","success"
"indicator_5334","Dumping LSA Secrets","success"
"indicator_5335","Access denied","failure"
"indicator_5336","Connection refused","failure"
"indicator_5337","Dumping Domain Credentials","success"
"indicator_5338","krbtgt:","success"
"indicator_5339","Administrator:500:","success"
"indicator_5340","DRSUAPI failed","failure"
"indicator_5341","Access denied","failure"
"indicator_5342","DPAPI_SYSTEM","success"
"indicator_5343","masterkey","success"
"indicator_5344","GUID","success"
"indicator_5345","ERROR kuhl_m_sekurlsa","failure"
"indicator_5346","TargetName:","success"
"indicator_5347","UserName:","success"
"indicator_5348","Password:","success"
"indicator_5349","ERROR","failure"
"indicator_5350","vault not found","failure"
"indicator_5351","dump file created","success"
"indicator_5352","access denied","failure"
"indicator_5353","invalid parameter","failure"
"indicator_5354","Dump 1 complete","success"
"indicator_5355","lsass.dmp created","success"
"indicator_5356","Access denied","failure"
"indicator_5357","Cannot attach","failure"
"indicator_5358","credman","success"
"indicator_5359","msv","success"
"indicator_5360","kerberos","success"
"indicator_5361","NTLM:","success"
"indicator_5362","Invalid minidump","failure"
"indicator_5363","Cannot parse","failure"
"indicator_5364","URL:","success"
"indicator_5365","Username:","success"
"indicator_5366","Password:","success"
"indicator_5367","No logins found","failure"
"indicator_5368","Access denied","failure"
"indicator_5369","Target:","success"
"indicator_5370","Type:","success"
"indicator_5371","User:","success"
"indicator_5372","Currently stored credentials: * NONE *","failure"
"indicator_5373","Last login:","success"
"indicator_5374","Welcome to","success"
"indicator_5375","$ prompt","success"
"indicator_5376","# prompt","success"
"indicator_5377","Successful authentication","success"
"indicator_5378","Permission denied","failure"
"indicator_5379","Authentication failed","failure"
"indicator_5380","Connection refused","failure"
"indicator_5381","No route to host","failure"
"indicator_5382","Host key verification failed","failure"
"indicator_5383","psql (PostgreSQL version) prompt appears","success"
"indicator_5384","database=# or database=> prompt (# indicates superuser)","success"
"indicator_5385","SSL connection established message","success"
"indicator_5386","Can execute SELECT queries successfully","success"
"indicator_5387","Connection refused (port 5432 filtered or closed)","failure"
"indicator_5388","fe_sendauth: no password supplied","failure"
"indicator_5389","FATAL: password authentication failed","failure"
"indicator_5390","Connection timed out (firewall blocking)","failure"
"indicator_5391","FATAL: database <DATABASE> does not exist","failure"
"indicator_5392","usesuper | t (TRUE - has superuser privileges)","success"
"indicator_5393","Prompt shows # instead of > (superuser indicator)","success"
"indicator_5394","Can execute administrative functions","success"
"indicator_5395","usesuper | f (FALSE - not superuser)","failure"
"indicator_5396","Prompt shows => (non-superuser indicator)","failure"
"indicator_5397","Permission denied on administrative queries","failure"
"indicator_5398","File and directory names listed as rows","success"
"indicator_5399","Multiple entries returned","success"
"indicator_5400","Can see flag.txt, credentials, config files","success"
"indicator_5401","ERROR: permission denied (postgres user lacks OS-level permissions)","failure"
"indicator_5402","ERROR: could not open directory (directory doesn't exist)","failure"
"indicator_5403","ERROR: function pg_ls_dir(text) does not exist (not superuser)","failure"
"indicator_5404","0 rows returned (empty directory or no access)","failure"
"indicator_5405","File contents displayed in query result","success"
"indicator_5406","Text visible and readable","success"
"indicator_5407","Flag format visible (OS{...}, local.txt, proof.txt)","success"
"indicator_5408","Credentials or SSH keys extracted","success"
"indicator_5409","ERROR: permission denied (postgres user cannot read file)","failure"
"indicator_5410","ERROR: could not open file (file doesn't exist)","failure"
"indicator_5411","ERROR: function pg_read_file does not exist (not superuser)","failure"
"indicator_5412","Binary file content (unreadable characters)","failure"
"indicator_5413","[<TARGET>]: PS C:\Users\","success"
"indicator_5414","Prompt shows remote computer name in brackets","success"
"indicator_5415","Commands execute on remote system","success"
"indicator_5416","WinRM cannot complete the operation","failure"
"indicator_5417","Access is denied","failure"
"indicator_5418","The user name or password is incorrect","failure"
"indicator_5419","The WinRM client cannot process the request","failure"
"indicator_5420","Session object created","success"
"indicator_5421","$session variable contains PSSession","success"
"indicator_5422","Get-PSSession shows active session","success"
"indicator_5423","Commands execute successfully","success"
"indicator_5424","New-PSSession : Access is denied","failure"
"indicator_5425","The WinRM client cannot process the request","failure"
"indicator_5426","Cannot validate argument on parameter 'Session'","failure"
"indicator_5427","Command output returned to local console","success"
"indicator_5428","PSComputerName property shows remote hostname","success"
"indicator_5429","No error messages","success"
"indicator_5430","Invoke-Command : Access is denied","failure"
"indicator_5431","The WinRM client cannot process the request","failure"
"indicator_5432","The user name or password is incorrect","failure"
"indicator_5433","Command output displayed","success"
"indicator_5434","No error messages","success"
"indicator_5435","Exit code 0","success"
"indicator_5436","Winrs error: Access is denied","failure"
"indicator_5437","WinRM service is not available","failure"
"indicator_5438","The specified credentials were rejected by the server","failure"
"indicator_5439","Evil-WinRM shell v3","success"
"indicator_5440","*Evil-WinRM* PS C:\Users\","success"
"indicator_5441","Interactive PowerShell prompt obtained","success"
"indicator_5442","Error: An error of type WinRM::WinRMAuthorizationError","failure"
"indicator_5443","Error: An error of type Errno::ETIMEDOUT","failure"
"indicator_5444","Error: SSL certificate verify failed","failure"
"indicator_5445","Evil-WinRM shell v3","success"
"indicator_5446","*Evil-WinRM* PS C:\Users\","success"
"indicator_5447","Authentication successful without password","success"
"indicator_5448","Error: An error of type WinRM::WinRMAuthorizationError","failure"
"indicator_5449","Error: Invalid hash format","failure"
"indicator_5450","Error: An error of type Errno::ECONNREFUSED","failure"
"indicator_5451","wsmid : http://schemas.dmtf.org/wbem/wsman/identity/1/wsmanidentity.xsd","success"
"indicator_5452","ProtocolVersion : http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd","success"
"indicator_5453","ProductVendor : Microsoft Corporation","success"
"indicator_5454","ProductVersion : OS:","success"
"indicator_5455","Test-WSMan : The WinRM client cannot complete the operation","failure"
"indicator_5456","The client cannot connect to the destination specified in the request","failure"
"indicator_5457","WinRM cannot process the request","failure"
"indicator_5458","Netcat listener receives connection","success"
"indicator_5459","PowerShell prompt from target","success"
"indicator_5460","whoami shows target user context","success"
"indicator_5461","Invoke-Command : Access is denied","failure"
"indicator_5462","No connection received on listener","failure"
"indicator_5463","The term 'powershell' is not recognized","failure"
"indicator_5464","Base64 decoding error","failure"
"indicator_5465","[*] Requesting shares on <TARGET>","success"
"indicator_5466","[*] Uploading file","success"
"indicator_5467","[*] Opening SVCManager on <TARGET>","success"
"indicator_5468","C:\Windows\system32>","success"
"indicator_5469","[-] SMB SessionError: STATUS_LOGON_FAILURE","failure"
"indicator_5470","STATUS_ACCESS_DENIED","failure"
"indicator_5471","STATUS_OBJECT_NAME_NOT_FOUND","failure"
"indicator_5472","Connection timeout","failure"
"indicator_5473","PsExec v2.","success"
"indicator_5474","Starting PSEXESVC service on <TARGET>","success"
"indicator_5475","Connecting with PsExec service on <TARGET>","success"
"indicator_5476","Microsoft Windows [Version","success"
"indicator_5477","Access is denied","failure"
"indicator_5478","Couldn't access <TARGET>","failure"
"indicator_5479","The network path was not found","failure"
"indicator_5480","The account is not authorized to log in from this station","failure"
"indicator_5481","Starting PSEXESVC service","success"
"indicator_5482","Connecting with PsExec service","success"
"indicator_5483","Application launches on target user desktop","success"
"indicator_5484","Process visible in task manager on target","success"
"indicator_5485","Access is denied","failure"
"indicator_5486","Session ID not found","failure"
"indicator_5487","No user logged in to session","failure"
"indicator_5488","[!] Launching semi-interactive shell","success"
"indicator_5489","C:\Windows\system32>","success"
"indicator_5490","Commands execute successfully","success"
"indicator_5491","[-] SMB SessionError: STATUS_LOGON_FAILURE","failure"
"indicator_5492","STATUS_ACCESS_DENIED","failure"
"indicator_5493","STATUS_OBJECT_NAME_NOT_FOUND","failure"
"indicator_5494","445/tcp open  microsoft-ds","success"
"indicator_5495","135/tcp open  msrpc","success"
"indicator_5496","Service Info: OS: Windows","success"
"indicator_5497","445/tcp filtered","failure"
"indicator_5498","135/tcp closed","failure"
"indicator_5499","Host seems down","failure"
"indicator_5500","[+] <DOMAIN>\<USER>:<PASS> (Pwn3d!)","success"
"indicator_5501","ADMIN$         READ,WRITE","success"
"indicator_5502","C$             READ,WRITE","success"
"indicator_5503","IPC$           READ","success"
"indicator_5504","[-] Authentication failed","failure"
"indicator_5505","STATUS_LOGON_FAILURE","failure"
"indicator_5506","STATUS_ACCESS_DENIED","failure"
"indicator_5507","Listening on 0.0.0.0 <LPORT>","success"
"indicator_5508","Connection received from TARGET","success"
"indicator_5509","Shell prompt appears after connection","success"
"indicator_5510","Address already in use","failure"
"indicator_5511","Permission denied (ports <1024 require root)","failure"
"indicator_5512","No connection after 5 minutes","failure"
"indicator_5513","Listener receives connection","success"
"indicator_5514","Shell prompt appears on listener","success"
"indicator_5515","Commands execute on target","success"
"indicator_5516","Connection refused","failure"
"indicator_5517","No such file or directory (/dev/tcp not available)","failure"
"indicator_5518","Command hangs without output","failure"
"indicator_5519","New bash prompt appears","success"
"indicator_5520","Tab completion works","success"
"indicator_5521","Arrow keys work for history","success"
"indicator_5522","CTRL+C doesn't kill shell","success"
"indicator_5523","python: not found","failure"
"indicator_5524","ImportError: No module named pty","failure"
"indicator_5525","Shell remains dumb (no tab completion)","failure"
"indicator_5526","Full tab completion works","success"
"indicator_5527","CTRL+C sends signal to target (doesn't kill shell)","success"
"indicator_5528","Arrow keys work for history","success"
"indicator_5529","Clear screen works (CTRL+L)","success"
"indicator_5530","Terminal output renders properly","success"
"indicator_5531","CTRL+C kills the shell","failure"
"indicator_5532","Tab completion still broken","failure"
"indicator_5533","Terminal output garbled","failure"
"indicator_5534","Payload size ... bytes","success"
"indicator_5535","Final size of exe file","success"
"indicator_5536","No errors during generation","success"
"indicator_5537","File created successfully","success"
"indicator_5538","Invalid payload specified","failure"
"indicator_5539","Permission denied writing to output file","failure"
"indicator_5540","Invalid format specified","failure"
"indicator_5541","Payload size ... bytes","success"
"indicator_5542","Final size of elf file","success"
"indicator_5543","No errors during generation","success"
"indicator_5544","File created successfully","success"
"indicator_5545","Invalid payload specified","failure"
"indicator_5546","Permission denied writing to output file","failure"
"indicator_5547","Invalid format specified","failure"
"indicator_5548","Payload size ... bytes","success"
"indicator_5549","PHP code generated","success"
"indicator_5550","No errors during generation","success"
"indicator_5551","File created successfully","success"
"indicator_5552","Invalid payload specified","failure"
"indicator_5553","Permission denied writing to output file","failure"
"indicator_5554","Payload size ... bytes","success"
"indicator_5555","ASPX code generated","success"
"indicator_5556","No errors during generation","success"
"indicator_5557","File created successfully","success"
"indicator_5558","Invalid payload specified","failure"
"indicator_5559","Permission denied writing to output file","failure"
"indicator_5560","Listener receives connection","success"
"indicator_5561","Shell prompt appears on listener","success"
"indicator_5562","Commands execute on target","success"
"indicator_5563","Connection refused","failure"
"indicator_5564","mkfifo: command not found","failure"
"indicator_5565","Permission denied","failure"
"indicator_5566","Listener receives connection","success"
"indicator_5567","Shell prompt appears on listener","success"
"indicator_5568","Commands execute on target","success"
"indicator_5569","python: not found","failure"
"indicator_5570","Connection refused","failure"
"indicator_5571","ImportError: No module named socket","failure"
"indicator_5572","Listener receives connection","success"
"indicator_5573","Shell prompt appears on listener","success"
"indicator_5574","Commands execute on target","success"
"indicator_5575","perl: not found","failure"
"indicator_5576","Connection refused","failure"
"indicator_5577","Can't locate Socket.pm","failure"
"indicator_5578","Listener receives connection","success"
"indicator_5579","Shell prompt appears on listener","success"
"indicator_5580","Commands execute on target","success"
"indicator_5581","php: not found","failure"
"indicator_5582","Connection refused","failure"
"indicator_5583","fsockopen() has been disabled","failure"
"indicator_5584","Prompt appears with full formatting","success"
"indicator_5585","Tab completion works","success"
"indicator_5586","Ctrl+C doesn't kill reverse shell","success"
"indicator_5587","clear command works","success"
"indicator_5588","Arrow keys work for command history","success"
"indicator_5589","script: command not found","failure"
"indicator_5590","Shell still exits on Ctrl+C","failure"
"indicator_5591","Tab completion still broken","failure"
"indicator_5592","Payload copied to clipboard","success"
"indicator_5593","Listener receives connection","success"
"indicator_5594","Shell prompt appears","success"
"indicator_5595","Connection refused","failure"
"indicator_5596","No callback received","failure"
"indicator_5597","Payload blocked by AV/firewall","failure"
"indicator_5598","List of usernames appears","success"
"indicator_5599","root user visible","success"
"indicator_5600","Regular user accounts identified","success"
"indicator_5601","Home directories correspond to /home/<username>","success"
"indicator_5602","Permission denied","failure"
"indicator_5603","File not found","failure"
"indicator_5604","Empty output","failure"
"indicator_5605","User directories listed (/home/user1, /home/user2, etc.)","success"
"indicator_5606","File listings appear for accessible directories","success"
"indicator_5607",".ssh directories visible","success"
"indicator_5608",".bash_history files found","success"
"indicator_5609","Interesting files discovered (credentials, scripts, backups)","success"
"indicator_5610","Permission denied for all directories","failure"
"indicator_5611","No home directories exist","failure"
"indicator_5612","/home directory doesn't exist","failure"
"indicator_5613","Permission string visible (e.g., drwxrwxrwx)","success"
"indicator_5614","Owner and group displayed","success"
"indicator_5615","File listing appears","success"
"indicator_5616","Hidden files shown (starting with .)","success"
"indicator_5617","Permission denied","failure"
"indicator_5618","No such file or directory","failure"
"indicator_5619","Cannot access","failure"
"indicator_5620","user : <USER>","success"
"indicator_5621","domain : <DOMAIN>","success"
"indicator_5622","New PowerShell window opens","success"
"indicator_5623","ERROR kuhl_m_sekurlsa_pth","failure"
"indicator_5624","privilege::debug FAILED","failure"
"indicator_5625","The command completed successfully","success"
"indicator_5626","klist shows TGT (krbtgt) and TGS (cifs/target)","success"
"indicator_5627","System error 5 - Access is denied","failure"
"indicator_5628","The network path was not found","failure"
"indicator_5629","Client: <USER> @ <DOMAIN>","success"
"indicator_5630","Server: krbtgt/<DOMAIN> (TGT)","success"
"indicator_5631","Server: cifs/<TARGET> (TGS for file access)","success"
"indicator_5632","Cached Tickets: (N)","success"
"indicator_5633","Cached Tickets: (0)","failure"
"indicator_5634","Error: No tickets found","failure"
"indicator_5635","* Saved to file [0;xxxxxx]-2-0-*.kirbi","success"
"indicator_5636","Multiple .kirbi files created","success"
"indicator_5637","Tickets exported for multiple users/sessions","success"
"indicator_5638","ERROR kuhl_m_sekurlsa_acquireLSA","failure"
"indicator_5639","privilege::debug FAILED","failure"
"indicator_5640","No tickets found","failure"
"indicator_5641","* File: '<FILE>.kirbi': OK","success"
"indicator_5642","Ticket successfully imported","success"
"indicator_5643","klist shows new ticket","success"
"indicator_5644","ERROR kull_m_file_readData","failure"
"indicator_5645","File not found","failure"
"indicator_5646","Ticket import failed","failure"
"indicator_5647","[*] Ticket successfully imported","success"
"indicator_5648","klist shows ticket","success"
"indicator_5649","Error importing ticket","failure"
"indicator_5650","File not found","failure"
"indicator_5651","[*] Got TGT","success"
"indicator_5652","[*] Ticket successfully imported","success"
"indicator_5653","klist shows TGT","success"
"indicator_5654","KDC_ERR_PREAUTH_FAILED","failure"
"indicator_5655","KDC_ERR_CLIENT_NOT_FOUND","failure"
"indicator_5656","Ticket cache purged successfully","success"
"indicator_5657","klist shows 0 tickets","success"
"indicator_5658","Access denied","failure"
"indicator_5659","Current time at \\<DC> is <TIME>","success"
"indicator_5660","Time difference <5 minutes","success"
"indicator_5661","System error 5 - Access denied","failure"
"indicator_5662","Time difference >5 minutes","failure"
"indicator_5663","user : <USER>","success"
"indicator_5664","domain : <DOMAIN>","success"
"indicator_5665","NTLM : <HASH>","success"
"indicator_5666","process created - new PowerShell window opens","success"
"indicator_5667","ERROR kuhl_m_sekurlsa_pth","failure"
"indicator_5668","privilege::debug FAILED","failure"
"indicator_5669","NTLM seems invalid","failure"
"indicator_5670","[*] Requesting shares on <TARGET>","success"
"indicator_5671","[*] Uploading file","success"
"indicator_5672","C:\Windows\system32>","success"
"indicator_5673","[-] SMB SessionError: STATUS_LOGON_FAILURE","failure"
"indicator_5674","STATUS_ACCESS_DENIED","failure"
"indicator_5675","Connection timeout","failure"
"indicator_5676","[*] SMBv3.0 dialect used","success"
"indicator_5677","[!] Launching semi-interactive shell","success"
"indicator_5678","C:\>","success"
"indicator_5679","[-] SMB SessionError","failure"
"indicator_5680","STATUS_LOGON_FAILURE","failure"
"indicator_5681","RPC unavailable","failure"
"indicator_5682","[!] Launching semi-interactive shell","success"
"indicator_5683","C:\Windows\system32>","success"
"indicator_5684","STATUS_LOGON_FAILURE","failure"
"indicator_5685","STATUS_OBJECT_NAME_NOT_FOUND","failure"
"indicator_5686","*Evil-WinRM* PS C:\Users\","success"
"indicator_5687","Info: Establishing connection","success"
"indicator_5688","Interactive PowerShell prompt","success"
"indicator_5689","Error: An error of type WinRM::WinRMAuthorizationError happened","failure"
"indicator_5690","Network is unreachable","failure"
"indicator_5691","SSL Handshake failed","failure"
"indicator_5692","[+] <TARGET> (Pwn3d!)","success"
"indicator_5693","STATUS_SUCCESS","success"
"indicator_5694","Administrator rights confirmed","success"
"indicator_5695","[-] Authentication failed","failure"
"indicator_5696","STATUS_LOGON_FAILURE","failure"
"indicator_5697","[-] Connection error","failure"
"indicator_5698","[+] Executing command","success"
"indicator_5699","[*] Executed command","success"
"indicator_5700","Command output displayed","success"
"indicator_5701","[-] Authentication failed","failure"
"indicator_5702","STATUS_ACCESS_DENIED","failure"
"indicator_5703","[+] <DOMAIN>\<USER>:<NTLM_HASH> (Pwn3d!)","success"
"indicator_5704","Administrator access confirmed","success"
"indicator_5705","[-] <USER>:<NTLM_HASH> STATUS_LOGON_FAILURE","failure"
"indicator_5706","Invalid hash format","failure"
"indicator_5707","C:\Windows\system32> prompt appears","success"
"indicator_5708","Impacket v0.x.x banner displayed","success"
"indicator_5709","whoami shows: nt authority\system","success"
"indicator_5710","Can execute commands (dir, whoami, net user)","success"
"indicator_5711","Upload/download commands work","success"
"indicator_5712","[-] SMB SessionError: STATUS_LOGON_FAILURE","failure"
"indicator_5713","[-] SMB SessionError: STATUS_ACCESS_DENIED","failure"
"indicator_5714","[Errno 111] Connection refused","failure"
"indicator_5715","[-] Launching semi-interactive shell - ERROR","failure"
"indicator_5716","[-] RemoteOperations failed","failure"
"indicator_5717","C:\Windows\system32> prompt appears","success"
"indicator_5718","Semi-interactive shell established","success"
"indicator_5719","Commands execute with output","success"
"indicator_5720","whoami shows: nt authority\system","success"
"indicator_5721","No exe written to ADMIN$ share","success"
"indicator_5722","STATUS_LOGON_FAILURE","failure"
"indicator_5723","STATUS_ACCESS_DENIED","failure"
