"command_id","variable_id","position","example","required"
"hashcat-ntlm-crack","466e566fa12c7f09","0","ntlm_hashes.txt","True"
"hashcat-ntlm-crack","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hashcat-rule-attack","e2e282930b04d4d5","0","0","True"
"hashcat-rule-attack","466e566fa12c7f09","1","hashes.txt","True"
"hashcat-rule-attack","26c3a2c445a786bb","2","/usr/share/wordlists/rockyou.txt","True"
"hashcat-rule-attack","6e4b7df9d78fc903","3","/usr/share/hashcat/rules/best64.rule","True"
"hashcat-keepass-crack","d8c0cfcde9f0c303","0","keepass.hash","True"
"hashcat-keepass-crack","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hashcat-keepass-crack","6e4b7df9d78fc903","2","/usr/share/hashcat/rules/rockyou-30000.rule","True"
"hashcat-ssh-key-crack","3053d48c68df1177","0","ssh.hash","True"
"hashcat-ssh-key-crack","26c3a2c445a786bb","1","custom_wordlist.txt","True"
"hashcat-ssh-key-crack","6e4b7df9d78fc903","2","custom.rule","True"
"hashcat-combination-attack","e2e282930b04d4d5","0","0","True"
"hashcat-combination-attack","466e566fa12c7f09","1","hashes.txt","True"
"hashcat-combination-attack","c86bad9040bc7ec9","2","words1.txt","True"
"hashcat-combination-attack","496e920ceb3dd36b","3","words2.txt","True"
"hashcat-mask-attack","e2e282930b04d4d5","0","0","True"
"hashcat-mask-attack","466e566fa12c7f09","1","hashes.txt","True"
"hashcat-mask-attack","047f77d253515555","2","?u?l?l?l?l?d?d?d?s","True"
"hashcat-hybrid-attack","e2e282930b04d4d5","0","0","True"
"hashcat-hybrid-attack","466e566fa12c7f09","1","hashes.txt","True"
"hashcat-hybrid-attack","26c3a2c445a786bb","2","/usr/share/wordlists/rockyou.txt","True"
"hashcat-hybrid-attack","047f77d253515555","3","?d?d?s","True"
"hashcat-show-cracked","e2e282930b04d4d5","0","0","True"
"hashcat-show-cracked","466e566fa12c7f09","1","hashes.txt","True"
"hashcat-output-format","e2e282930b04d4d5","0","0","True"
"hashcat-output-format","466e566fa12c7f09","1","hashes.txt","True"
"hashcat-status-timer","e2e282930b04d4d5","0","0","True"
"hashcat-status-timer","466e566fa12c7f09","1","hashes.txt","True"
"hashcat-status-timer","26c3a2c445a786bb","2","/usr/share/wordlists/rockyou.txt","True"
"hashcat-increment","e2e282930b04d4d5","0","0","True"
"hashcat-increment","466e566fa12c7f09","1","hashes.txt","True"
"hashcat-increment","a4646c0c3b5408fa","2","4","True"
"hashcat-increment","a6835e111d659e3c","3","8","True"
"hashcat-potfile-disable","e2e282930b04d4d5","0","0","True"
"hashcat-potfile-disable","466e566fa12c7f09","1","hashes.txt","True"
"hashcat-potfile-disable","26c3a2c445a786bb","2","/usr/share/wordlists/rockyou.txt","True"
"hashcat-username-format","e2e282930b04d4d5","0","1000","True"
"hashcat-username-format","466e566fa12c7f09","1","ntlm_hashes.txt","True"
"hashcat-username-format","26c3a2c445a786bb","2","/usr/share/wordlists/rockyou.txt","True"
"hashcat-custom-charset","e2e282930b04d4d5","0","0","True"
"hashcat-custom-charset","466e566fa12c7f09","1","hashes.txt","True"
"hashcat-custom-charset","30a3629b98df7f28","2","abc123!@#","True"
"hashcat-custom-charset","047f77d253515555","3","?1?1?1?1?1?1","True"
"hashcat-bcrypt-crack","466e566fa12c7f09","0","bcrypt_hashes.txt","True"
"hashcat-bcrypt-crack","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hashcat-debug-mode","26c3a2c445a786bb","0","test_words.txt","True"
"hashcat-debug-mode","6e4b7df9d78fc903","1","custom.rule","True"
"hashcat-optimized-kernel","e2e282930b04d4d5","0","0","True"
"hashcat-optimized-kernel","466e566fa12c7f09","1","hashes.txt","True"
"hashcat-optimized-kernel","26c3a2c445a786bb","2","/usr/share/wordlists/rockyou.txt","True"
"hashcat-crack-asrep","466e566fa12c7f09","0","hashes.asreproast","True"
"hashcat-crack-asrep","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hashcat-crack-asrep","6e4b7df9d78fc903","2","/usr/share/hashcat/rules/best64.rule","True"
"hashcat-sha512crypt-crack","466e566fa12c7f09","0","shadow_hashes.txt","True"
"hashcat-sha512crypt-crack","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hashcat-crack-tgsrep","466e566fa12c7f09","0","hashes.kerberoast","True"
"hashcat-crack-tgsrep","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hashcat-crack-tgsrep","6e4b7df9d78fc903","2","/usr/share/hashcat/rules/best64.rule","True"
"hydra-ssh-single-user","d96fe655f106be0f","0","george","True"
"hydra-ssh-single-user","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hydra-ssh-single-user","f4da422801e90d2e","2","2222","False"
"hydra-ssh-single-user","face8a1865a28492","3","192.168.45.100","True"
"hydra-ssh-user-list","04ae8fec5515d43a","0","/usr/share/wordlists/metasploit/unix_users.txt","True"
"hydra-ssh-user-list","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hydra-ssh-user-list","f4da422801e90d2e","2","22","False"
"hydra-ssh-user-list","face8a1865a28492","3","192.168.45.100","True"
"hydra-rdp-spray","04ae8fec5515d43a","0","/usr/share/wordlists/dirb/others/names.txt","True"
"hydra-rdp-spray","3c5dfc5cec43fca4","1","SuperS3cure1337#","True"
"hydra-rdp-spray","face8a1865a28492","2","192.168.45.100","True"
"hydra-http-post-form","d96fe655f106be0f","0","admin","True"
"hydra-http-post-form","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hydra-http-post-form","face8a1865a28492","2","192.168.45.100","True"
"hydra-http-post-form","05a2185b384e9dcd","3","/index.php","True"
"hydra-http-post-form","60886aaed80d3c16","4","fm_usr=user&fm_pwd=^PASS^","True"
"hydra-http-post-form","67367fb27c0105ed","5","Login failed. Invalid","True"
"hydra-ftp-attack","d96fe655f106be0f","0","ftp","True"
"hydra-ftp-attack","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hydra-ftp-attack","face8a1865a28492","2","192.168.45.100","True"
"hydra-smb-attack","d96fe655f106be0f","0","Administrator","True"
"hydra-smb-attack","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hydra-smb-attack","face8a1865a28492","2","192.168.45.100","True"
"hydra-mysql-attack","d96fe655f106be0f","0","root","True"
"hydra-mysql-attack","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hydra-mysql-attack","face8a1865a28492","2","192.168.45.100","True"
"hydra-verbose","d96fe655f106be0f","0","admin","True"
"hydra-verbose","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hydra-verbose","90aae15ca60cda0b","2","ssh","True"
"hydra-verbose","face8a1865a28492","3","192.168.45.100","True"
"hydra-custom-port","d96fe655f106be0f","0","admin","True"
"hydra-custom-port","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hydra-custom-port","f4da422801e90d2e","2","2222","True"
"hydra-custom-port","90aae15ca60cda0b","3","ssh","True"
"hydra-custom-port","face8a1865a28492","4","192.168.45.100","True"
"hydra-parallel-tasks","d96fe655f106be0f","0","admin","True"
"hydra-parallel-tasks","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hydra-parallel-tasks","b5e3172ac966dc52","2","4","True"
"hydra-parallel-tasks","90aae15ca60cda0b","3","ssh","True"
"hydra-parallel-tasks","face8a1865a28492","4","192.168.45.100","True"
"hydra-wait-time","d96fe655f106be0f","0","admin","True"
"hydra-wait-time","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hydra-wait-time","b5e3172ac966dc52","2","2","True"
"hydra-wait-time","68ce9aa636e3df56","3","5","True"
"hydra-wait-time","90aae15ca60cda0b","4","ssh","True"
"hydra-wait-time","face8a1865a28492","5","192.168.45.100","True"
"hydra-resume-session","d96fe655f106be0f","0","admin","True"
"hydra-resume-session","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hydra-resume-session","90aae15ca60cda0b","2","ssh","True"
"hydra-resume-session","face8a1865a28492","3","192.168.45.100","True"
"hydra-show-attempts","d96fe655f106be0f","0","admin","True"
"hydra-show-attempts","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hydra-show-attempts","90aae15ca60cda0b","2","ssh","True"
"hydra-show-attempts","face8a1865a28492","3","192.168.45.100","True"
"hydra-output-file","d96fe655f106be0f","0","admin","True"
"hydra-output-file","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hydra-output-file","8fd707ca6b0af2a8","2","hydra_results.txt","True"
"hydra-output-file","90aae15ca60cda0b","3","ssh","True"
"hydra-output-file","face8a1865a28492","4","192.168.45.100","True"
"hydra-combo-attack","6201c48a94230fd0","0","creds.txt","True"
"hydra-combo-attack","90aae15ca60cda0b","1","ssh","True"
"hydra-combo-attack","face8a1865a28492","2","192.168.45.100","True"
"post-vss-ntds-exfil-combo","771cc56dcaeb12b8","0","192.168.45.xxx","True"
"post-vss-ntds-exfil-combo","7ef180ba63d75600","1","9001","True"
"post-vss-ntds-exfil-combo","44d35d8145c169ff","2","C:\Tools\vshadow.exe","True"
"post-nc-receive-zip-secretsdump","7ef180ba63d75600","0","9001","True"
"python-http-server","f4da422801e90d2e","0","8000","False"
"wget-download","771cc56dcaeb12b8","0","10.10.14.5","True"
"wget-download","f4da422801e90d2e","1","8000","True"
"wget-download","3e363ed1bddd7718","2","linpeas.sh","True"
"wget-download","e252e97ce258b597","3","linpeas.sh","False"
"curl-upload","3e363ed1bddd7718","0","/etc/passwd","True"
"curl-upload","771cc56dcaeb12b8","1","10.10.14.5","True"
"curl-upload","f4da422801e90d2e","2","8000","True"
"certutil-download","771cc56dcaeb12b8","0","10.10.14.5","True"
"certutil-download","f4da422801e90d2e","1","8000","True"
"certutil-download","3e363ed1bddd7718","2","shell.exe","True"
"certutil-download","e252e97ce258b597","3","shell.exe","True"
"powershell-download","771cc56dcaeb12b8","0","10.10.14.5","True"
"powershell-download","f4da422801e90d2e","1","8000","True"
"powershell-download","3e363ed1bddd7718","2","shell.ps1","True"
"powershell-download","e252e97ce258b597","3","shell.ps1","True"
"nc-file-transfer","7ef180ba63d75600","0","4444","True"
"nc-file-transfer","3e363ed1bddd7718","1","received_file","True"
"rdesktop-disk-share","d96fe655f106be0f","0","administrator","True"
"rdesktop-disk-share","3c5dfc5cec43fca4","1","password123","False"
"rdesktop-disk-share","a068956ab8ddab10","2","/home/kali/loot","True"
"rdesktop-disk-share","face8a1865a28492","3","192.168.45.100","True"
"rdesktop-disk-share","f4da422801e90d2e","4","3389","False"
"base64-transfer","3e363ed1bddd7718","0","binary.exe","True"
"base64-transfer","771cc56dcaeb12b8","1","10.10.14.5","True"
"base64-transfer","7ef180ba63d75600","2","4444","True"
"ftp-transfer","f4da422801e90d2e","0","21","False"
"scp-transfer","3e363ed1bddd7718","0","exploit.sh","True"
"scp-transfer","d96fe655f106be0f","1","user","True"
"scp-transfer","face8a1865a28492","2","192.168.1.100","True"
"php-download","3e363ed1bddd7718","0","shell.php","True"
"php-download","771cc56dcaeb12b8","1","10.10.14.5","True"
"php-download","f4da422801e90d2e","2","8000","True"
"perl-download","771cc56dcaeb12b8","0","10.10.14.5","True"
"perl-download","f4da422801e90d2e","1","8000","True"
"perl-download","3e363ed1bddd7718","2","exploit.pl","True"
"perl-download","e252e97ce258b597","3","exploit.pl","True"
"vbscript-download","771cc56dcaeb12b8","0","10.10.14.5","True"
"vbscript-download","f4da422801e90d2e","1","8000","True"
"vbscript-download","3e363ed1bddd7718","2","shell.exe","True"
"vbscript-download","e252e97ce258b597","3","shell.exe","True"
"debug-exe-transfer","3e363ed1bddd7718","0","nc.exe","True"
"dns-exfiltration","3e363ed1bddd7718","0","/etc/passwd","True"
"dns-exfiltration","13953c1091c80795","1","attacker.com","True"
"docker-run-pid","fdeea79f16e6ae55","0","alpine","True"
"docker-run-pid-2","fdeea79f16e6ae55","0","alpine","True"
"curl-t-file","771cc56dcaeb12b8","0","10.10.14.5","True"
"curl-t-file","3e363ed1bddd7718","1","payload.exe","True"
"wget-via-php","771cc56dcaeb12b8","0","10.10.14.5","True"
"wget-via-php","3e363ed1bddd7718","1","payload.exe","True"
"curl-via-php","771cc56dcaeb12b8","0","10.10.14.5","True"
"curl-via-php","3e363ed1bddd7718","1","payload.exe","True"
"curl-url-bash","84576cd78cb8dae9","0","http://10.10.10.100/file.txt","True"
"wget-url-o","84576cd78cb8dae9","0","http://10.10.10.100/file.txt","True"
"wget-url-o","3e363ed1bddd7718","1","payload.exe","True"
"curl-url-o","84576cd78cb8dae9","0","http://10.10.10.100/file.txt","True"
"curl-url-o","3e363ed1bddd7718","1","payload.exe","True"
"run-directly-lhost","771cc56dcaeb12b8","0","10.10.14.5","True"
"find-path-name","e26d08a3b58ba1f7","0","/var/www/html","True"
"find-path-name-2","e26d08a3b58ba1f7","0","/var/www/html","True"
"bash-dev-tcp-download","771cc56dcaeb12b8","0","10.10.14.5","True"
"bash-dev-tcp-download","f4da422801e90d2e","1","8000","True"
"bash-dev-tcp-download","3e363ed1bddd7718","2","payload.sh","True"
"curl-insecure-ssl","84576cd78cb8dae9","0","https://10.10.14.5:8443/payload.exe","True"
"curl-insecure-ssl","3e363ed1bddd7718","1","payload.exe","True"
"base64-file-transfer","3e363ed1bddd7718","0","payload.exe","True"
"base64-decode-file","7f7b526d6eada61f","0","SGVsbG8gV29ybGQ=","True"
"base64-decode-file","3e363ed1bddd7718","1","payload.exe","True"
"invoke-watson","771cc56dcaeb12b8","0","10.10.14.5","True"
"invoke-watson","e26d08a3b58ba1f7","1","tools","False"
"searchsploit-linux-capability","7df2aed938e9810f","0","cap_setuid","True"
"gtfobins-capability-lookup","b8b5e22f4e84228c","0","python3","True"
"capability-binary-verification","7ea644704361261f","0","/usr/bin/python3.8","True"
"powershell-wget-alias","84576cd78cb8dae9","0","http://10.10.14.5/payload.exe","True"
"powershell-wget-alias","3e363ed1bddd7718","1","payload.exe","True"
"linux-cred-discover-config","0603bc6d55918806","0","/var/www/html","True"
"windows-hashcat-crack-ntlm","466e566fa12c7f09","0","dave_hash.txt","True"
"windows-hashcat-crack-ntlm-file","466e566fa12c7f09","0","all_domain_hashes.txt","True"
"windows-rdp-xfreerdp","d96fe655f106be0f","0","dave","True"
"windows-rdp-xfreerdp","3c5dfc5cec43fca4","1","Flowers1","True"
"windows-rdp-xfreerdp","13953c1091c80795","2","corp.com","False"
"windows-rdp-xfreerdp","face8a1865a28492","3","192.168.50.75","True"
"linux-nfs-no-root-squash","face8a1865a28492","0","192.168.45.100","True"
"linux-mysql-udf","3c5dfc5cec43fca4","0","password123","False"
"linux-unix-privesc-check-nc","771cc56dcaeb12b8","0","192.168.45.155","True"
"linux-unix-privesc-check-nc","f4da422801e90d2e","1","443","True"
"linux-linpeas-http","771cc56dcaeb12b8","0","192.168.45.155","True"
"linux-linpeas-http","f4da422801e90d2e","1","443","True"
"linux-linpeas-nc","771cc56dcaeb12b8","0","192.168.45.155","True"
"linux-linpeas-nc","f4da422801e90d2e","1","443","True"
"linux-linpeas-save-output","8fd707ca6b0af2a8","0","/dev/shm/linpeas.txt","True"
"linux-test-file-writable","3e363ed1bddd7718","0","/etc/passwd","True"
"linux-parse-linpeas-writable","8fd707ca6b0af2a8","0","/dev/shm/linpeas.txt","True"
"invoke-mimikatz-remote","face8a1865a28492","0","WORKSTATION05.corp.com","True"
"invoke-mimikatz-remote","771cc56dcaeb12b8","1","10.10.14.5","True"
"invoke-mimikatz-remote","99e16b670a2dda8b","2","Invoke-Mimikatz.ps1","False"
"procdump-lsass","8fd707ca6b0af2a8","0","lsass.dmp","True"
"pypykatz-parse","44efb48b1cd83541","0","lsass.dmp","True"
"comsvcs-lsass-dump","b3ecf6a4b392c878","0","624","True"
"comsvcs-lsass-dump","8fd707ca6b0af2a8","1","C:\Temp\lsass.dmp","True"
"ps-get-process-owner","9b788b4be902921e","0","sqlservr.exe","True"
"file-transfer-python-http","f4da422801e90d2e","0","8000","True"
"file-transfer-wget","771cc56dcaeb12b8","0","10.10.14.5","True"
"file-transfer-wget","f4da422801e90d2e","1","8000","True"
"file-transfer-wget","3e363ed1bddd7718","2","linpeas.sh","True"
"file-transfer-wget","e252e97ce258b597","3","/tmp/linpeas.sh","True"
"file-transfer-curl","771cc56dcaeb12b8","0","10.10.14.5","True"
"file-transfer-curl","f4da422801e90d2e","1","8000","True"
"file-transfer-curl","3e363ed1bddd7718","2","exploit.sh","True"
"file-transfer-curl","e252e97ce258b597","3","/tmp/exploit.sh","True"
"file-transfer-certutil","771cc56dcaeb12b8","0","10.10.14.5","True"
"file-transfer-certutil","f4da422801e90d2e","1","8000","True"
"file-transfer-certutil","3e363ed1bddd7718","2","nc.exe","True"
"file-transfer-certutil","e252e97ce258b597","3","C:\\temp\\nc.exe","True"
"file-transfer-powershell-download","771cc56dcaeb12b8","0","10.10.14.5","True"
"file-transfer-powershell-download","f4da422801e90d2e","1","8000","True"
"file-transfer-powershell-download","3e363ed1bddd7718","2","payload.exe","True"
"file-transfer-powershell-download","e252e97ce258b597","3","C:\\temp\\payload.exe","True"
"file-transfer-scp","3e363ed1bddd7718","0","/tmp/exploit.sh","True"
"file-transfer-scp","8bf07c964604e256","1","user","True"
"file-transfer-scp","face8a1865a28492","2","192.168.45.100","True"
"file-transfer-scp","b29e0188261bb8ce","3","/tmp/exploit.sh","True"
"file-transfer-smb","771cc56dcaeb12b8","0","10.10.14.5","True"
"file-transfer-smb","df84dcd52099d866","1","share","True"
"file-transfer-smb","3e363ed1bddd7718","2","nc.exe","True"
"file-transfer-smb","b29e0188261bb8ce","3","C:\\temp\\nc.exe","True"
"file-transfer-nc-push","f4da422801e90d2e","0","4444","True"
"file-transfer-nc-push","3e363ed1bddd7718","1","exploit.sh","True"
"file-transfer-nc-pull","f4da422801e90d2e","0","4444","True"
"file-transfer-nc-pull","3e363ed1bddd7718","1","data.txt","True"
"file-transfer-base64","3e363ed1bddd7718","0","payload.exe","True"
"file-transfer-base64","face8a1865a28492","1","192.168.45.100","True"
"file-transfer-base64","f4da422801e90d2e","2","4444","True"
"file-transfer-ftp","face8a1865a28492","0","192.168.45.100","True"
"file-transfer-bitsadmin","771cc56dcaeb12b8","0","10.10.14.5","True"
"file-transfer-bitsadmin","f4da422801e90d2e","1","8000","True"
"file-transfer-bitsadmin","3e363ed1bddd7718","2","payload.exe","True"
"file-transfer-bitsadmin","e252e97ce258b597","3","C:\\temp\\payload.exe","True"
"file-transfer-dev-tcp","771cc56dcaeb12b8","0","10.10.14.5","True"
"file-transfer-dev-tcp","f4da422801e90d2e","1","4444","True"
"file-transfer-dev-tcp","e252e97ce258b597","2","/tmp/file","True"
"exfil-uploadserver","f4da422801e90d2e","0","80","False"
"exfil-powershell-upload","771cc56dcaeb12b8","0","10.10.14.5","True"
"exfil-powershell-upload","f4da422801e90d2e","1","80","True"
"exfil-powershell-upload","3e363ed1bddd7718","2","C:\Users\user\Desktop\data.zip","True"
"exfil-smb-upload","3e363ed1bddd7718","0","C:\Users\user\Desktop\data.zip","True"
"exfil-smb-upload","771cc56dcaeb12b8","1","10.10.14.5","True"
"exfil-smb-upload","df84dcd52099d866","2","share","True"
"exfil-nc-tcp-upload","771cc56dcaeb12b8","0","10.10.14.5","True"
"exfil-nc-tcp-upload","f4da422801e90d2e","1","4444","True"
"exfil-nc-tcp-upload","3e363ed1bddd7718","2","C:\Users\user\Desktop\data.zip","True"
"exfil-powershell-base64","3e363ed1bddd7718","0","C:\Users\user\Desktop\data.txt","True"
"exfil-curl-upload","3e363ed1bddd7718","0","/etc/passwd","True"
"exfil-curl-upload","771cc56dcaeb12b8","1","10.10.14.5","True"
"exfil-curl-upload","f4da422801e90d2e","2","80","True"
"ps-get-localgroupmember","467b0e3887f56e71","0","Administrators","True"
"win-net-user-detail","d96fe655f106be0f","0","steve","True"
"win-net-localgroup-members","467b0e3887f56e71","0","Administrators","True"
"ps-search-user-docs","d96fe655f106be0f","0","dave","True"
"ps-read-psreadline","d96fe655f106be0f","0","dave","True"
"win-runas-cmd","d96fe655f106be0f","0","backupadmin","True"
"execute-cap-exploit","483d93d5bf940d9a","0","/usr/bin/python3.8","True"
"cap-exploit-dac-override-passwd-edit","483d93d5bf940d9a","0","/usr/bin/vim.basic","True"
"win-privesc-powerup","771cc56dcaeb12b8","0","10.10.14.5","True"
"win-kernel-exploits","23480f6e50c4a7ab","0","2024-01-15","True"
"win-group-membership","d96fe655f106be0f","0","currentuser","False"
"windows-kerberoasting","13953c1091c80795","0","corp.local","True"
"get-aduser","d96fe655f106be0f","0","Administrator","True"
"get-adgroup","67f2858408350aef","0","Domain Admins","True"
"get-adgroupmember","67f2858408350aef","0","Domain Admins","True"
"get-ciminstance","c262dfe76ae8a977","0","Win32_Process","True"
"get-itemproperty","36ca42cf1f80894e","0","HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Run","True"
"get-acl","e26d08a3b58ba1f7","0","C:\Program Files\VulnerableApp","True"
"import-powerup","e26d08a3b58ba1f7","0","C:\Tools","True"
"import-powersploit","e26d08a3b58ba1f7","0","C:\Tools\PowerSploit","True"
"john-crack-bcrypt","26c3a2c445a786bb","0","/usr/share/wordlists/rockyou.txt","True"
"john-crack-bcrypt","466e566fa12c7f09","1","bcrypt_hashes.txt","True"
"file-identify-type","3e363ed1bddd7718","0","suspicious_file","True"
"su-user-switch","8bf07c964604e256","0","admin","False"
"powershell-runas-download-execute","771cc56dcaeb12b8","0","10.10.14.5","True"
"linux-cron-hijack-suid","9e03d7d9188e21af","0","/var/archives/archive.sh","True"
"linux-cron-hijack-revshell","9e03d7d9188e21af","0","/opt/scripts/backup.sh","True"
"linux-cron-hijack-revshell","771cc56dcaeb12b8","1","192.168.45.204","True"
"linux-cron-hijack-revshell","7ef180ba63d75600","2","4444","True"
"windows-net-use-smb-connect","face8a1865a28492","0","DC1.corp.com","True"
"windows-net-use-smb-connect","df84dcd52099d866","1","C$","True"
"windows-net-use-smb-connect","13953c1091c80795","2","CORP","True"
"windows-net-use-smb-connect","d96fe655f106be0f","3","administrator","True"
"windows-net-use-smb-connect","3c5dfc5cec43fca4","4","P@ssw0rd!","True"
"ps-search-desktop-flags","d96fe655f106be0f","0","Administrator","True"
"ps-search-keepass-db","0603bc6d55918806","0","C:\","True"
"ps-search-app-config","137d47a1a3f60caa","0","C:\xampp","True"
"ps-search-user-documents","ab8fdddd0f8e3cd9","0","C:\Users\dave\","True"
"ps-search-password-files","0603bc6d55918806","0","C:\","True"
"ps-search-config-files","0603bc6d55918806","0","C:\","True"
"win-icacls-binary-check","7ea644704361261f","0","C:\xampp\mysql\bin\mysqld.exe","True"
"win-service-startmode-check","799d349b131e1a47","0","mysql","True"
"win-net-stop-service","799d349b131e1a47","0","mysql","True"
"win-net-start-service","799d349b131e1a47","0","mysql","True"
"win-service-binary-replace","facc85b8c410a4b5","0","C:\xampp\mysql\bin\mysqld.exe","True"
"win-service-binary-replace","208906d2c4812336","1","C:\Users\dave\mysqld.exe.bak","True"
"win-service-binary-replace","ca710665a9acf838","2","C:\Users\dave\adduser.exe","True"
"win-msfvenom-service-exe","771cc56dcaeb12b8","0","192.168.45.5","True"
"win-msfvenom-service-exe","7ef180ba63d75600","1","4444","True"
"win-powerup-install-service-binary","799d349b131e1a47","0","mysql","True"
"win-transfer-iwr","771cc56dcaeb12b8","0","192.168.45.5","True"
"win-transfer-iwr","ead0e27c7126f27d","1","adduser.exe","True"
"win-transfer-iwr","f93ae144812398d3","2","C:\Users\dave\adduser.exe","True"
"execute-sudo-exploit","9eb6e87697f83cf5","0","find","True"
"execute-sudo-exploit","4de5feb8405ea980","1",". -exec /bin/bash \; -quit","True"
"ps-type-file","0843939c4a81ba4e","0","C:\xampp\mysql\bin\my.ini","True"
"ps-search-app-config","137d47a1a3f60caa","0","C:\xampp","True"
"ps-search-webconfig","147b29159d4cf68f","0","C:\inetpub\wwwroot","True"
"ps-search-password-patterns","0603bc6d55918806","0","C:\Users","True"
"ps-search-credentials","0603bc6d55918806","0","C:\Users","True"
"ps-search-credentials","35f1bcb56ba46b75","1","*.txt,*.xml,*.ini,*.config","False"
"ps-search-credentials","54421343f33ee85a","2","password","True"
"docker-mount-escape","fdeea79f16e6ae55","0","alpine","True"
"docker-privileged-escape","fdeea79f16e6ae55","0","alpine","True"
"docker-socket-mount","fdeea79f16e6ae55","0","docker:latest","True"
"comsvcs-lsass-dump","b3ecf6a4b392c878","0","612","True"
"ssh-login-password","d96fe655f106be0f","0","root","True"
"ssh-login-password","3c5dfc5cec43fca4","1","password123","True"
"ssh-login-password","face8a1865a28492","2","192.168.45.100","True"
"ssh-login-password","f4da422801e90d2e","3","22","False"
"postgres-direct-connect","face8a1865a28492","0","192.168.45.100","True"
"postgres-direct-connect","d96fe655f106be0f","1","postgres","True"
"postgres-direct-connect","21e4c16201d50886","2","webapp_db","True"
"postgres-file-enum","9d06ad462367b532","0","/var/www","True"
"postgres-file-read","0843939c4a81ba4e","0","/var/www/flag.txt","True"
"winrm-enter-pssession","face8a1865a28492","0","192.168.50.73","True"
"winrm-enter-pssession","8bf07c964604e256","1","corp\jen","True"
"winrm-enter-pssession","11c745735b462353","2","Nexus123!","True"
"winrm-new-pssession","face8a1865a28492","0","192.168.50.73","True"
"winrm-new-pssession","8bf07c964604e256","1","corp\jen","True"
"winrm-new-pssession","11c745735b462353","2","Nexus123!","True"
"winrm-new-pssession","8f54a3b95ece8bf7","3","whoami; hostname","True"
"winrm-invoke-command","face8a1865a28492","0","192.168.50.73","True"
"winrm-invoke-command","8bf07c964604e256","1","corp\jen","True"
"winrm-invoke-command","11c745735b462353","2","Nexus123!","True"
"winrm-invoke-command","8f54a3b95ece8bf7","3","Get-Process","True"
"winrm-winrs","face8a1865a28492","0","192.168.50.73","True"
"winrm-winrs","8bf07c964604e256","1","corp\jen","True"
"winrm-winrs","11c745735b462353","2","Nexus123!","True"
"winrm-winrs","8f54a3b95ece8bf7","3","whoami","True"
"evil-winrm-creds","face8a1865a28492","0","192.168.50.73","True"
"evil-winrm-creds","8bf07c964604e256","1","jen","True"
"evil-winrm-creds","11c745735b462353","2","Nexus123!","True"
"evil-winrm-hash","face8a1865a28492","0","192.168.50.73","True"
"evil-winrm-hash","8bf07c964604e256","1","administrator","True"
"evil-winrm-hash","715a1e029c62ba8c","2","64f12cddaa88057e06a81b54e73b949b","True"
"test-wsman","face8a1865a28492","0","192.168.50.73","True"
"winrm-revshell-invoke","face8a1865a28492","0","192.168.50.73","True"
"winrm-revshell-invoke","8bf07c964604e256","1","corp\jen","True"
"winrm-revshell-invoke","11c745735b462353","2","Nexus123!","True"
"winrm-revshell-invoke","c8d73f4968103405","3","JABjAGwAaQBlAG4AdAAgAD0AIABOAGUAdwAtAE8AYgBqAGUAYwB0AC...","True"
"psexec-impacket-shell","13953c1091c80795","0","corp.com","True"
"psexec-impacket-shell","8bf07c964604e256","1","administrator","True"
"psexec-impacket-shell","11c745735b462353","2","Nexus123!","True"
"psexec-impacket-shell","face8a1865a28492","3","192.168.50.73","True"
"psexec-sysinternals","face8a1865a28492","0","DC01","True"
"psexec-sysinternals","13953c1091c80795","1","corp","True"
"psexec-sysinternals","8bf07c964604e256","2","administrator","True"
"psexec-sysinternals","11c745735b462353","3","Nexus123!","True"
"psexec-sysinternals-interactive","face8a1865a28492","0","DC01","True"
"psexec-sysinternals-interactive","13953c1091c80795","1","corp","True"
"psexec-sysinternals-interactive","8bf07c964604e256","2","administrator","True"
