"command_id","indicator_id","indicator_type"
"winrm-revshell-invoke","indicator_4502","success"
"winrm-revshell-invoke","indicator_4503","success"
"winrm-revshell-invoke","indicator_4504","failure"
"winrm-revshell-invoke","indicator_4505","failure"
"winrm-revshell-invoke","indicator_4506","failure"
"winrm-revshell-invoke","indicator_4507","failure"
"psexec-impacket-shell","indicator_4508","success"
"psexec-impacket-shell","indicator_4509","success"
"psexec-impacket-shell","indicator_4510","success"
"psexec-impacket-shell","indicator_4511","success"
"psexec-impacket-shell","indicator_4512","failure"
"psexec-impacket-shell","indicator_4513","failure"
"psexec-impacket-shell","indicator_4514","failure"
"psexec-impacket-shell","indicator_4515","failure"
"psexec-sysinternals","indicator_4516","success"
"psexec-sysinternals","indicator_4517","success"
"psexec-sysinternals","indicator_4518","success"
"psexec-sysinternals","indicator_4519","success"
"psexec-sysinternals","indicator_4520","failure"
"psexec-sysinternals","indicator_4521","failure"
"psexec-sysinternals","indicator_4522","failure"
"psexec-sysinternals","indicator_4523","failure"
"psexec-sysinternals-interactive","indicator_4524","success"
"psexec-sysinternals-interactive","indicator_4525","success"
"psexec-sysinternals-interactive","indicator_4526","success"
"psexec-sysinternals-interactive","indicator_4527","success"
"psexec-sysinternals-interactive","indicator_4528","failure"
"psexec-sysinternals-interactive","indicator_4529","failure"
"psexec-sysinternals-interactive","indicator_4530","failure"
"smbexec-impacket-fileless","indicator_4531","success"
"smbexec-impacket-fileless","indicator_4532","success"
"smbexec-impacket-fileless","indicator_4533","success"
"smbexec-impacket-fileless","indicator_4534","failure"
"smbexec-impacket-fileless","indicator_4535","failure"
"smbexec-impacket-fileless","indicator_4536","failure"
"psexec-verify-firewall","indicator_4537","success"
"psexec-verify-firewall","indicator_4538","success"
"psexec-verify-firewall","indicator_4539","success"
"psexec-verify-firewall","indicator_4540","failure"
"psexec-verify-firewall","indicator_4541","failure"
"psexec-verify-firewall","indicator_4542","failure"
"cme-smb-shares","indicator_4543","success"
"cme-smb-shares","indicator_4544","success"
"cme-smb-shares","indicator_4545","success"
"cme-smb-shares","indicator_4546","success"
"cme-smb-shares","indicator_4547","failure"
"cme-smb-shares","indicator_4548","failure"
"cme-smb-shares","indicator_4549","failure"
"nc-listener-setup","indicator_4550","success"
"nc-listener-setup","indicator_4551","success"
"nc-listener-setup","indicator_4552","success"
"nc-listener-setup","indicator_4553","failure"
"nc-listener-setup","indicator_4554","failure"
"nc-listener-setup","indicator_4555","failure"
"bash-reverse-shell","indicator_4556","success"
"bash-reverse-shell","indicator_4557","success"
"bash-reverse-shell","indicator_4558","success"
"bash-reverse-shell","indicator_4559","failure"
"bash-reverse-shell","indicator_4560","failure"
"bash-reverse-shell","indicator_4561","failure"
"python-shell-upgrade","indicator_4562","success"
"python-shell-upgrade","indicator_4563","success"
"python-shell-upgrade","indicator_4564","success"
"python-shell-upgrade","indicator_4565","success"
"python-shell-upgrade","indicator_4566","failure"
"python-shell-upgrade","indicator_4567","failure"
"python-shell-upgrade","indicator_4568","failure"
"stty-shell-stabilization","indicator_4569","success"
"stty-shell-stabilization","indicator_4570","success"
"stty-shell-stabilization","indicator_4571","success"
"stty-shell-stabilization","indicator_4572","success"
"stty-shell-stabilization","indicator_4573","success"
"stty-shell-stabilization","indicator_4574","failure"
"stty-shell-stabilization","indicator_4575","failure"
"stty-shell-stabilization","indicator_4576","failure"
"msfvenom-windows-reverse-tcp","indicator_4577","success"
"msfvenom-windows-reverse-tcp","indicator_4578","success"
"msfvenom-windows-reverse-tcp","indicator_4579","success"
"msfvenom-windows-reverse-tcp","indicator_4580","success"
"msfvenom-windows-reverse-tcp","indicator_4581","failure"
"msfvenom-windows-reverse-tcp","indicator_4582","failure"
"msfvenom-windows-reverse-tcp","indicator_4583","failure"
"msfvenom-linux-reverse-tcp","indicator_4584","success"
"msfvenom-linux-reverse-tcp","indicator_4585","success"
"msfvenom-linux-reverse-tcp","indicator_4586","success"
"msfvenom-linux-reverse-tcp","indicator_4587","success"
"msfvenom-linux-reverse-tcp","indicator_4588","failure"
"msfvenom-linux-reverse-tcp","indicator_4589","failure"
"msfvenom-linux-reverse-tcp","indicator_4590","failure"
"msfvenom-php-webshell","indicator_4591","success"
"msfvenom-php-webshell","indicator_4592","success"
"msfvenom-php-webshell","indicator_4593","success"
"msfvenom-php-webshell","indicator_4594","success"
"msfvenom-php-webshell","indicator_4595","failure"
"msfvenom-php-webshell","indicator_4596","failure"
"msfvenom-aspx-webshell","indicator_4597","success"
"msfvenom-aspx-webshell","indicator_4598","success"
"msfvenom-aspx-webshell","indicator_4599","success"
"msfvenom-aspx-webshell","indicator_4600","success"
"msfvenom-aspx-webshell","indicator_4601","failure"
"msfvenom-aspx-webshell","indicator_4602","failure"
"netcat-reverse-shell-mkfifo","indicator_4603","success"
"netcat-reverse-shell-mkfifo","indicator_4604","success"
"netcat-reverse-shell-mkfifo","indicator_4605","success"
"netcat-reverse-shell-mkfifo","indicator_4606","failure"
"netcat-reverse-shell-mkfifo","indicator_4607","failure"
"netcat-reverse-shell-mkfifo","indicator_4608","failure"
"python-reverse-shell","indicator_4609","success"
"python-reverse-shell","indicator_4610","success"
"python-reverse-shell","indicator_4611","success"
"python-reverse-shell","indicator_4612","failure"
"python-reverse-shell","indicator_4613","failure"
"python-reverse-shell","indicator_4614","failure"
"perl-reverse-shell","indicator_4615","success"
"perl-reverse-shell","indicator_4616","success"
"perl-reverse-shell","indicator_4617","success"
"perl-reverse-shell","indicator_4618","failure"
"perl-reverse-shell","indicator_4619","failure"
"perl-reverse-shell","indicator_4620","failure"
"php-reverse-shell","indicator_4621","success"
"php-reverse-shell","indicator_4622","success"
"php-reverse-shell","indicator_4623","success"
"php-reverse-shell","indicator_4624","failure"
"php-reverse-shell","indicator_4625","failure"
"php-reverse-shell","indicator_4626","failure"
"pty-spawn-script","indicator_4627","success"
"pty-spawn-script","indicator_4628","success"
"pty-spawn-script","indicator_4629","success"
"pty-spawn-script","indicator_4630","success"
"pty-spawn-script","indicator_4631","success"
"pty-spawn-script","indicator_4632","failure"
"pty-spawn-script","indicator_4633","failure"
"pty-spawn-script","indicator_4634","failure"
"revshells-payload-generate","indicator_4635","success"
"revshells-payload-generate","indicator_4636","success"
"revshells-payload-generate","indicator_4637","success"
"revshells-payload-generate","indicator_4638","failure"
"revshells-payload-generate","indicator_4639","failure"
"revshells-payload-generate","indicator_4640","failure"
"linux-enumerate-users","indicator_4641","success"
"linux-enumerate-users","indicator_4642","success"
"linux-enumerate-users","indicator_4643","success"
"linux-enumerate-users","indicator_4644","success"
"linux-enumerate-users","indicator_4645","failure"
"linux-enumerate-users","indicator_4646","failure"
"linux-enumerate-users","indicator_4647","failure"
"linux-enumerate-home-directory","indicator_4648","success"
"linux-enumerate-home-directory","indicator_4649","success"
"linux-enumerate-home-directory","indicator_4650","success"
"linux-enumerate-home-directory","indicator_4651","success"
"linux-enumerate-home-directory","indicator_4652","success"
"linux-enumerate-home-directory","indicator_4653","failure"
"linux-enumerate-home-directory","indicator_4654","failure"
"linux-enumerate-home-directory","indicator_4655","failure"
"linux-check-directory-permissions","indicator_4656","success"
"linux-check-directory-permissions","indicator_4657","success"
"linux-check-directory-permissions","indicator_4658","success"
"linux-check-directory-permissions","indicator_4659","success"
"linux-check-directory-permissions","indicator_4660","failure"
"linux-check-directory-permissions","indicator_4661","failure"
"linux-check-directory-permissions","indicator_4662","failure"
"overpass-mimikatz-pth","indicator_4663","success"
"overpass-mimikatz-pth","indicator_4664","success"
"overpass-mimikatz-pth","indicator_4665","success"
"overpass-mimikatz-pth","indicator_4666","failure"
"overpass-mimikatz-pth","indicator_4667","failure"
"overpass-net-use-trigger","indicator_4668","success"
"overpass-net-use-trigger","indicator_4669","success"
"overpass-net-use-trigger","indicator_4670","failure"
"overpass-net-use-trigger","indicator_4671","failure"
"kerberos-klist-verify","indicator_4672","success"
"kerberos-klist-verify","indicator_4673","success"
"kerberos-klist-verify","indicator_4674","success"
"kerberos-klist-verify","indicator_4675","success"
"kerberos-klist-verify","indicator_4676","failure"
"kerberos-klist-verify","indicator_4677","failure"
"passticket-mimikatz-export","indicator_4678","success"
"passticket-mimikatz-export","indicator_4679","success"
"passticket-mimikatz-export","indicator_4680","success"
"passticket-mimikatz-export","indicator_4681","failure"
"passticket-mimikatz-export","indicator_4682","failure"
"passticket-mimikatz-export","indicator_4683","failure"
"passticket-mimikatz-inject","indicator_4684","success"
"passticket-mimikatz-inject","indicator_4685","success"
"passticket-mimikatz-inject","indicator_4686","success"
"passticket-mimikatz-inject","indicator_4687","failure"
"passticket-mimikatz-inject","indicator_4688","failure"
"passticket-mimikatz-inject","indicator_4689","failure"
"passticket-rubeus-ptt","indicator_4690","success"
"passticket-rubeus-ptt","indicator_4691","success"
"passticket-rubeus-ptt","indicator_4692","failure"
"passticket-rubeus-ptt","indicator_4693","failure"
"overpass-rubeus-asktgt","indicator_4694","success"
"overpass-rubeus-asktgt","indicator_4695","success"
"overpass-rubeus-asktgt","indicator_4696","success"
"overpass-rubeus-asktgt","indicator_4697","failure"
"overpass-rubeus-asktgt","indicator_4698","failure"
"kerberos-purge-tickets","indicator_4699","success"
"kerberos-purge-tickets","indicator_4700","success"
"kerberos-purge-tickets","indicator_4701","failure"
"kerberos-troubleshoot-time","indicator_4702","success"
"kerberos-troubleshoot-time","indicator_4703","success"
"kerberos-troubleshoot-time","indicator_4704","failure"
"kerberos-troubleshoot-time","indicator_4705","failure"
"pth-mimikatz-sekurlsa","indicator_4706","success"
"pth-mimikatz-sekurlsa","indicator_4707","success"
"pth-mimikatz-sekurlsa","indicator_4708","success"
"pth-mimikatz-sekurlsa","indicator_4709","success"
"pth-mimikatz-sekurlsa","indicator_4710","failure"
"pth-mimikatz-sekurlsa","indicator_4711","failure"
"pth-mimikatz-sekurlsa","indicator_4712","failure"
"pth-impacket-psexec","indicator_4713","success"
"pth-impacket-psexec","indicator_4714","success"
"pth-impacket-psexec","indicator_4715","success"
"pth-impacket-psexec","indicator_4716","failure"
"pth-impacket-psexec","indicator_4717","failure"
"pth-impacket-psexec","indicator_4718","failure"
"pth-impacket-wmiexec","indicator_4719","success"
"pth-impacket-wmiexec","indicator_4720","success"
"pth-impacket-wmiexec","indicator_4721","success"
"pth-impacket-wmiexec","indicator_4722","failure"
"pth-impacket-wmiexec","indicator_4723","failure"
"pth-impacket-wmiexec","indicator_4724","failure"
"pth-impacket-smbexec","indicator_4725","success"
"pth-impacket-smbexec","indicator_4726","success"
"pth-impacket-smbexec","indicator_4727","failure"
"pth-impacket-smbexec","indicator_4728","failure"
"pth-evil-winrm","indicator_4729","success"
"pth-evil-winrm","indicator_4730","success"
"pth-evil-winrm","indicator_4731","success"
"pth-evil-winrm","indicator_4732","failure"
"pth-evil-winrm","indicator_4733","failure"
"pth-evil-winrm","indicator_4734","failure"
"pth-cme-spray","indicator_4735","success"
"pth-cme-spray","indicator_4736","success"
"pth-cme-spray","indicator_4737","success"
"pth-cme-spray","indicator_4738","failure"
"pth-cme-spray","indicator_4739","failure"
"pth-cme-spray","indicator_4740","failure"
"pth-cme-exec","indicator_4741","success"
"pth-cme-exec","indicator_4742","success"
"pth-cme-exec","indicator_4743","success"
"pth-cme-exec","indicator_4744","failure"
"pth-cme-exec","indicator_4745","failure"
"pth-verify-hash-format","indicator_4746","success"
"pth-verify-hash-format","indicator_4747","success"
"pth-verify-hash-format","indicator_4748","failure"
"pth-verify-hash-format","indicator_4749","failure"
"impacket-psexec","indicator_4750","success"
"impacket-psexec","indicator_4751","success"
"impacket-psexec","indicator_4752","success"
"impacket-psexec","indicator_4753","success"
"impacket-psexec","indicator_4754","success"
"impacket-psexec","indicator_4755","failure"
"impacket-psexec","indicator_4756","failure"
"impacket-psexec","indicator_4757","failure"
"impacket-psexec","indicator_4758","failure"
"impacket-psexec","indicator_4759","failure"
"impacket-smbexec","indicator_4760","success"
"impacket-smbexec","indicator_4761","success"
"impacket-smbexec","indicator_4762","success"
"impacket-smbexec","indicator_4763","success"
"impacket-smbexec","indicator_4764","success"
"impacket-smbexec","indicator_4765","failure"
"impacket-smbexec","indicator_4766","failure"
"impacket-smbexec","indicator_4767","failure"
"impacket-smbexec","indicator_4768","failure"
"impacket-smbexec","indicator_4769","failure"
"impacket-wmiexec","indicator_4770","success"
"impacket-wmiexec","indicator_4771","success"
"impacket-wmiexec","indicator_4772","success"
"impacket-wmiexec","indicator_4773","success"
"impacket-wmiexec","indicator_4774","success"
"impacket-wmiexec","indicator_4775","failure"
"impacket-wmiexec","indicator_4776","failure"
"impacket-wmiexec","indicator_4777","failure"
"impacket-wmiexec","indicator_4778","failure"
"impacket-wmiexec","indicator_4779","failure"
"impacket-secretsdump","indicator_4780","success"
"impacket-secretsdump","indicator_4781","success"
"impacket-secretsdump","indicator_4782","success"
"impacket-secretsdump","indicator_4783","success"
"impacket-secretsdump","indicator_4784","success"
"impacket-secretsdump","indicator_4785","success"
"impacket-secretsdump","indicator_4786","failure"
"impacket-secretsdump","indicator_4787","failure"
"impacket-secretsdump","indicator_4788","failure"
"impacket-secretsdump","indicator_4789","failure"
"impacket-secretsdump","indicator_4790","failure"
"msf-db-init","indicator_4791","success"
"msf-db-init","indicator_4792","success"
"msf-db-init","indicator_4793","success"
"msf-db-init","indicator_4794","success"
"msf-db-init","indicator_4795","success"
"msf-db-init","indicator_4796","failure"
"msf-db-init","indicator_4797","failure"
"msf-db-init","indicator_4798","failure"
"msf-db-init","indicator_4799","failure"
"msf-db-status","indicator_4800","success"
"msf-db-status","indicator_4801","success"
"msf-db-status","indicator_4802","failure"
"msf-db-status","indicator_4803","failure"
"msf-db-status","indicator_4804","failure"
"msf-console-start","indicator_4805","success"
"msf-console-start","indicator_4806","success"
"msf-console-start","indicator_4807","success"
"msf-console-start","indicator_4808","failure"
"msf-console-start","indicator_4809","failure"
"msf-console-start","indicator_4810","failure"
"msf-console-start","indicator_4811","failure"
"msf-console-resource","indicator_4812","success"
"msf-console-resource","indicator_4813","success"
"msf-console-resource","indicator_4814","success"
"msf-console-resource","indicator_4815","failure"
"msf-console-resource","indicator_4816","failure"
"msf-console-resource","indicator_4817","failure"
"msf-workspace-list","indicator_4818","success"
"msf-workspace-list","indicator_4819","success"
"msf-workspace-list","indicator_4820","success"
"msf-workspace-list","indicator_4821","failure"
"msf-workspace-list","indicator_4822","failure"
"msf-workspace-create","indicator_4823","success"
"msf-workspace-create","indicator_4824","success"
"msf-workspace-create","indicator_4825","failure"
"msf-workspace-create","indicator_4826","failure"
"msf-workspace-create","indicator_4827","failure"
"msf-workspace-switch","indicator_4828","success"
"msf-workspace-switch","indicator_4829","failure"
"msf-workspace-switch","indicator_4830","failure"
"msf-search-exploit","indicator_4831","success"
"msf-search-exploit","indicator_4832","success"
"msf-search-exploit","indicator_4833","success"
"msf-search-exploit","indicator_4834","failure"
"msf-search-exploit","indicator_4835","failure"
"msf-search-exploit","indicator_4836","failure"
"msf-use-module","indicator_4837","success"
"msf-use-module","indicator_4838","success"
"msf-use-module","indicator_4839","success"
"msf-use-module","indicator_4840","failure"
"msf-use-module","indicator_4841","failure"
"msf-use-module","indicator_4842","failure"
"msf-info-module","indicator_4843","success"
"msf-info-module","indicator_4844","success"
"msf-info-module","indicator_4845","success"
"msf-info-module","indicator_4846","success"
"msf-info-module","indicator_4847","failure"
"msf-info-module","indicator_4848","failure"
"msf-show-options","indicator_4849","success"
"msf-show-options","indicator_4850","success"
"msf-show-options","indicator_4851","success"
"msf-show-options","indicator_4852","failure"
"msf-show-options","indicator_4853","failure"
"msf-set-option","indicator_4854","success"
"msf-set-option","indicator_4855","success"
"msf-set-option","indicator_4856","failure"
"msf-set-option","indicator_4857","failure"
"msf-setg-option","indicator_4858","success"
"msf-setg-option","indicator_4859","success"
"msf-setg-option","indicator_4860","failure"
"msf-back","indicator_4861","success"
"msf-back","indicator_4862","success"
"msf-back","indicator_4863","failure"
"msf-db-import","indicator_4864","success"
"msf-db-import","indicator_4865","success"
"msf-db-import","indicator_4866","success"
"msf-db-import","indicator_4867","failure"
"msf-db-import","indicator_4868","failure"
"msf-db-import","indicator_4869","failure"
"msf-db-nmap","indicator_4870","success"
"msf-db-nmap","indicator_4871","success"
"msf-db-nmap","indicator_4872","success"
"msf-db-nmap","indicator_4873","failure"
"msf-db-nmap","indicator_4874","failure"
"msf-db-nmap","indicator_4875","failure"
"msf-db-hosts","indicator_4876","success"
"msf-db-hosts","indicator_4877","success"
"msf-db-hosts","indicator_4878","failure"
"msf-db-hosts","indicator_4879","failure"
"msf-db-services","indicator_4880","success"
"msf-db-services","indicator_4881","success"
"msf-db-services","indicator_4882","failure"
"msf-db-services","indicator_4883","failure"
"msf-db-vulns","indicator_4884","success"
"msf-db-vulns","indicator_4885","success"
"msf-db-vulns","indicator_4886","failure"
"msf-db-vulns","indicator_4887","failure"
"msf-db-creds","indicator_4888","success"
"msf-db-creds","indicator_4889","success"
"msf-db-creds","indicator_4890","failure"
"msf-db-creds","indicator_4891","failure"
"evil-winrm-upload-file","indicator_4892","success"
"evil-winrm-upload-file","indicator_4893","success"
"evil-winrm-upload-file","indicator_4894","success"
"evil-winrm-upload-file","indicator_4895","success"
"evil-winrm-upload-file","indicator_4896","success"
"evil-winrm-upload-file","indicator_4897","failure"
"evil-winrm-upload-file","indicator_4898","failure"
"evil-winrm-upload-file","indicator_4899","failure"
"evil-winrm-upload-file","indicator_4900","failure"
"evil-winrm-upload-file","indicator_4901","failure"
"evil-winrm-download-file","indicator_4902","success"
"evil-winrm-download-file","indicator_4903","success"
"evil-winrm-download-file","indicator_4904","success"
"evil-winrm-download-file","indicator_4905","success"
"evil-winrm-download-file","indicator_4906","failure"
"evil-winrm-download-file","indicator_4907","failure"
"evil-winrm-download-file","indicator_4908","failure"
"evil-winrm-download-file","indicator_4909","failure"
"evil-winrm-download-file","indicator_4910","failure"
"msf-show-payloads","indicator_4911","success"
"msf-show-payloads","indicator_4912","success"
"msf-show-payloads","indicator_4913","failure"
"msf-set-payload","indicator_4914","success"
"msf-set-payload","indicator_4915","success"
"msf-set-payload","indicator_4916","failure"
"msf-set-payload","indicator_4917","failure"
"msf-set-lhost","indicator_4918","success"
"msf-set-lhost","indicator_4919","success"
"msf-set-lhost","indicator_4920","failure"
"msf-set-lport","indicator_4921","success"
"msf-set-lport","indicator_4922","failure"
"msf-set-lport","indicator_4923","failure"
"msf-show-targets","indicator_4924","success"
"msf-show-targets","indicator_4925","success"
"msf-show-targets","indicator_4926","failure"
"msf-show-targets","indicator_4927","failure"
"msf-set-target","indicator_4928","success"
"msf-set-target","indicator_4929","success"
"msf-set-target","indicator_4930","failure"
"msf-exploit-check","indicator_4931","success"
"msf-exploit-check","indicator_4932","success"
"msf-exploit-check","indicator_4933","success"
"msf-exploit-check","indicator_4934","failure"
"msf-exploit-check","indicator_4935","failure"
"msf-exploit-check","indicator_4936","failure"
"msf-exploit-run","indicator_4937","success"
"msf-exploit-run","indicator_4938","success"
"msf-exploit-run","indicator_4939","success"
"msf-exploit-run","indicator_4940","success"
"msf-exploit-run","indicator_4941","failure"
"msf-exploit-run","indicator_4942","failure"
"msf-exploit-run","indicator_4943","failure"
"msf-exploit-run","indicator_4944","failure"
"msf-sessions-list","indicator_4945","success"
"msf-sessions-list","indicator_4946","success"
"msf-sessions-list","indicator_4947","failure"
"msf-session-interact","indicator_4948","success"
"msf-session-interact","indicator_4949","success"
"msf-session-interact","indicator_4950","success"
"msf-session-interact","indicator_4951","failure"
"msf-session-interact","indicator_4952","failure"
"msf-session-background","indicator_4953","success"
"msf-session-background","indicator_4954","success"
"msf-session-background","indicator_4955","failure"
"msf-jobs-list","indicator_4956","success"
"msf-jobs-list","indicator_4957","success"
"msf-jobs-list","indicator_4958","failure"
"mysql-connect-basic","indicator_4959","success"
"mysql-connect-basic","indicator_4960","success"
"mysql-connect-basic","indicator_4961","success"
"mysql-connect-basic","indicator_4962","success"
"mysql-connect-basic","indicator_4963","failure"
"mysql-connect-basic","indicator_4964","failure"
"mysql-connect-basic","indicator_4965","failure"
"mysql-connect-basic","indicator_4966","failure"
"mysql-connect-basic","indicator_4967","failure"
"postgres-connect-basic","indicator_4968","success"
"postgres-connect-basic","indicator_4969","success"
"postgres-connect-basic","indicator_4970","success"
"postgres-connect-basic","indicator_4971","success"
"postgres-connect-basic","indicator_4972","success"
"postgres-connect-basic","indicator_4973","failure"
"postgres-connect-basic","indicator_4974","failure"
"postgres-connect-basic","indicator_4975","failure"
"postgres-connect-basic","indicator_4976","failure"
"postgres-connect-basic","indicator_4977","failure"
"wmi-creds-pscredential","indicator_4978","success"
"wmi-creds-pscredential","indicator_4979","success"
"wmi-creds-pscredential","indicator_4980","success"
"wmi-creds-pscredential","indicator_4981","success"
"wmi-creds-pscredential","indicator_4982","failure"
"wmi-creds-pscredential","indicator_4983","failure"
"wmi-creds-pscredential","indicator_4984","failure"
"revshell-ps-generator","indicator_4985","success"
"revshell-ps-generator","indicator_4986","success"
"revshell-ps-generator","indicator_4987","success"
"revshell-ps-generator","indicator_4988","success"
"revshell-ps-generator","indicator_4989","failure"
"revshell-ps-generator","indicator_4990","failure"
"revshell-ps-generator","indicator_4991","failure"
"revshell-ps-generator","indicator_4992","failure"
"nc-listener-tcp","indicator_4993","success"
"nc-listener-tcp","indicator_4994","success"
"nc-listener-tcp","indicator_4995","success"
"nc-listener-tcp","indicator_4996","success"
"nc-listener-tcp","indicator_4997","failure"
"nc-listener-tcp","indicator_4998","failure"
"nc-listener-tcp","indicator_4999","failure"
"nc-listener-tcp","indicator_5000","failure"
"verify-root-access-ad","indicator_5001","success"
"verify-root-access-ad","indicator_5002","success"
"verify-root-access-ad","indicator_5003","success"
"verify-root-access-ad","indicator_5004","success"
"verify-root-access-ad","indicator_5005","failure"
"verify-root-access-ad","indicator_5006","failure"
"verify-root-access-ad","indicator_5007","failure"
"lateral-movement-port-check","indicator_5008","success"
"lateral-movement-port-check","indicator_5009","success"
"lateral-movement-port-check","indicator_5010","success"
"lateral-movement-port-check","indicator_5011","success"
"lateral-movement-port-check","indicator_5012","success"
"lateral-movement-port-check","indicator_5013","failure"
"lateral-movement-port-check","indicator_5014","failure"
"lateral-movement-port-check","indicator_5015","failure"
"lateral-movement-troubleshooting","indicator_5016","success"
"lateral-movement-troubleshooting","indicator_5017","success"
"lateral-movement-troubleshooting","indicator_5018","success"
"lateral-movement-troubleshooting","indicator_5019","success"
"lateral-movement-troubleshooting","indicator_5020","success"
"lateral-movement-troubleshooting","indicator_5021","failure"
"lateral-movement-troubleshooting","indicator_5022","failure"
"lateral-movement-troubleshooting","indicator_5023","failure"
"lateral-movement-troubleshooting","indicator_5024","failure"
"lateral-movement-troubleshooting","indicator_5025","failure"
"nc-reverse-shell","indicator_5026","success"
"nc-reverse-shell","indicator_5027","success"
"nc-reverse-shell","indicator_5028","success"
"nc-reverse-shell","indicator_5029","failure"
"nc-reverse-shell","indicator_5030","failure"
"nc-reverse-shell","indicator_5031","failure"
"powershell-reverse-shell","indicator_5032","success"
"powershell-reverse-shell","indicator_5033","success"
"powershell-reverse-shell","indicator_5034","success"
"powershell-reverse-shell","indicator_5035","failure"
"powershell-reverse-shell","indicator_5036","failure"
"powershell-reverse-shell","indicator_5037","failure"
"msfvenom-linux-elf","indicator_5038","success"
"msfvenom-linux-elf","indicator_5039","success"
"msfvenom-linux-elf","indicator_5040","success"
"msfvenom-linux-elf","indicator_5041","failure"
"msfvenom-linux-elf","indicator_5042","failure"
"msfvenom-linux-elf","indicator_5043","failure"
"msfvenom-windows-exe","indicator_5044","success"
"msfvenom-windows-exe","indicator_5045","success"
"msfvenom-windows-exe","indicator_5046","success"
"msfvenom-windows-exe","indicator_5047","failure"
"msfvenom-windows-exe","indicator_5048","failure"
"msfvenom-windows-exe","indicator_5049","failure"
"searchsploit","indicator_5050","success"
"searchsploit","indicator_5051","success"
"searchsploit","indicator_5052","success"
"searchsploit","indicator_5053","failure"
"searchsploit","indicator_5054","failure"
"searchsploit","indicator_5055","failure"
"hydra-ssh","indicator_5056","success"
"hydra-ssh","indicator_5057","success"
"hydra-ssh","indicator_5058","success"
"hydra-ssh","indicator_5059","failure"
"hydra-ssh","indicator_5060","failure"
"hydra-ssh","indicator_5061","failure"
"web-shell-php","indicator_5062","success"
"web-shell-php","indicator_5063","success"
"web-shell-php","indicator_5064","success"
"web-shell-php","indicator_5065","failure"
"web-shell-php","indicator_5066","failure"
"web-shell-php","indicator_5067","failure"
"searchsploit-cve-lookup","indicator_5068","success"
"searchsploit-cve-lookup","indicator_5069","success"
"searchsploit-cve-lookup","indicator_5070","success"
"searchsploit-cve-lookup","indicator_5071","success"
"searchsploit-cve-lookup","indicator_5072","failure"
"searchsploit-cve-lookup","indicator_5073","failure"
"searchsploit-cve-lookup","indicator_5074","failure"
"searchsploit-cve-lookup","indicator_5075","failure"
"searchsploit-service-version","indicator_5076","success"
"searchsploit-service-version","indicator_5077","success"
"searchsploit-service-version","indicator_5078","success"
"searchsploit-service-version","indicator_5079","success"
"searchsploit-service-version","indicator_5080","failure"
"searchsploit-service-version","indicator_5081","failure"
"searchsploit-service-version","indicator_5082","failure"
"searchsploit-copy-exploit","indicator_5083","success"
"searchsploit-copy-exploit","indicator_5084","success"
"searchsploit-copy-exploit","indicator_5085","success"
"searchsploit-copy-exploit","indicator_5086","failure"
"searchsploit-copy-exploit","indicator_5087","failure"
"searchsploit-copy-exploit","indicator_5088","failure"
"nmap-script-help","indicator_5089","success"
"nmap-script-help","indicator_5090","success"
"nmap-script-help","indicator_5091","success"
"nmap-script-help","indicator_5092","success"
"nmap-script-help","indicator_5093","success"
"nmap-script-help","indicator_5094","failure"
"nmap-script-help","indicator_5095","failure"
"nmap-script-help","indicator_5096","failure"
"nmap-script-args","indicator_5097","success"
"nmap-script-args","indicator_5098","success"
"nmap-script-args","indicator_5099","success"
"nmap-script-args","indicator_5100","success"
"nmap-script-args","indicator_5101","failure"
"nmap-script-args","indicator_5102","failure"
"nmap-script-args","indicator_5103","failure"
"nmap-script-args","indicator_5104","failure"
"gobuster-dir-common","indicator_5105","success"
"gobuster-dir-common","indicator_5106","success"
"gobuster-dir-common","indicator_5107","success"
"gobuster-dir-common","indicator_5108","success"
"gobuster-dir-common","indicator_5109","success"
"gobuster-dir-common","indicator_5110","failure"
"gobuster-dir-common","indicator_5111","failure"
"gobuster-dir-common","indicator_5112","failure"
"gobuster-dir-common","indicator_5113","failure"
"gobuster-dir-custom","indicator_5114","success"
"gobuster-dir-custom","indicator_5115","success"
"gobuster-dir-custom","indicator_5116","success"
"gobuster-dir-custom","indicator_5117","success"
"gobuster-dir-custom","indicator_5118","success"
"gobuster-dir-custom","indicator_5119","failure"
"gobuster-dir-custom","indicator_5120","failure"
"gobuster-dir-custom","indicator_5121","failure"
"gobuster-dir-custom","indicator_5122","failure"
"nikto-comprehensive","indicator_5123","success"
"nikto-comprehensive","indicator_5124","success"
"nikto-comprehensive","indicator_5125","success"
"nikto-comprehensive","indicator_5126","success"
"nikto-comprehensive","indicator_5127","success"
"nikto-comprehensive","indicator_5128","success"
"nikto-comprehensive","indicator_5129","success"
"nikto-comprehensive","indicator_5130","failure"
"nikto-comprehensive","indicator_5131","failure"
"nikto-comprehensive","indicator_5132","failure"
"nikto-comprehensive","indicator_5133","failure"
"dcom-verify-rpc-port","indicator_5134","success"
"dcom-verify-rpc-port","indicator_5135","success"
"dcom-verify-rpc-port","indicator_5136","success"
"dcom-verify-rpc-port","indicator_5137","failure"
"dcom-verify-rpc-port","indicator_5138","failure"
"dcom-verify-rpc-port","indicator_5139","failure"
"dcom-mmc20-calc-poc","indicator_5140","success"
"dcom-mmc20-calc-poc","indicator_5141","success"
