"id","pattern","indicator_type"
"indicator_4404","Binary not found","failure"
"indicator_4405","Shell spawns but not privileged (forgot -p flag)","failure"
"indicator_4406","SUID bit not set on binary","failure"
"indicator_4407","whoami outputs 'root'","success"
"indicator_4408","id shows uid=0(root) gid=0(root)","success"
"indicator_4409","id shows euid=0(root) egid=0(root)","success"
"indicator_4410","'Root verified' message displayed","success"
"indicator_4411","Can read /etc/shadow","success"
"indicator_4412","whoami outputs non-root user","failure"
"indicator_4413","uid is not 0","failure"
"indicator_4414","Permission denied for /etc/shadow","failure"
"indicator_4415","'Not root' message displayed","failure"
"indicator_4416","Last login:","success"
"indicator_4417","Welcome to","success"
"indicator_4418","$ prompt","success"
"indicator_4419","# prompt","success"
"indicator_4420","Successful authentication","success"
"indicator_4421","Permission denied","failure"
"indicator_4422","Authentication failed","failure"
"indicator_4423","Connection refused","failure"
"indicator_4424","No route to host","failure"
"indicator_4425","Host key verification failed","failure"
"indicator_4426","psql (PostgreSQL version) prompt appears","success"
"indicator_4427","database=# or database=> prompt (# indicates superuser)","success"
"indicator_4428","SSL connection established message","success"
"indicator_4429","Can execute SELECT queries successfully","success"
"indicator_4430","Connection refused (port 5432 filtered or closed)","failure"
"indicator_4431","fe_sendauth: no password supplied","failure"
"indicator_4432","FATAL: password authentication failed","failure"
"indicator_4433","Connection timed out (firewall blocking)","failure"
"indicator_4434","FATAL: database <DATABASE> does not exist","failure"
"indicator_4435","usesuper | t (TRUE - has superuser privileges)","success"
"indicator_4436","Prompt shows # instead of > (superuser indicator)","success"
"indicator_4437","Can execute administrative functions","success"
"indicator_4438","usesuper | f (FALSE - not superuser)","failure"
"indicator_4439","Prompt shows => (non-superuser indicator)","failure"
"indicator_4440","Permission denied on administrative queries","failure"
"indicator_4441","File and directory names listed as rows","success"
"indicator_4442","Multiple entries returned","success"
"indicator_4443","Can see flag.txt, credentials, config files","success"
"indicator_4444","ERROR: permission denied (postgres user lacks OS-level permissions)","failure"
"indicator_4445","ERROR: could not open directory (directory doesn't exist)","failure"
"indicator_4446","ERROR: function pg_ls_dir(text) does not exist (not superuser)","failure"
"indicator_4447","0 rows returned (empty directory or no access)","failure"
"indicator_4448","File contents displayed in query result","success"
"indicator_4449","Text visible and readable","success"
"indicator_4450","Flag format visible (OS{...}, local.txt, proof.txt)","success"
"indicator_4451","Credentials or SSH keys extracted","success"
"indicator_4452","ERROR: permission denied (postgres user cannot read file)","failure"
"indicator_4453","ERROR: could not open file (file doesn't exist)","failure"
"indicator_4454","ERROR: function pg_read_file does not exist (not superuser)","failure"
"indicator_4455","Binary file content (unreadable characters)","failure"
"indicator_4456","[<TARGET>]: PS C:\Users\","success"
"indicator_4457","Prompt shows remote computer name in brackets","success"
"indicator_4458","Commands execute on remote system","success"
"indicator_4459","WinRM cannot complete the operation","failure"
"indicator_4460","Access is denied","failure"
"indicator_4461","The user name or password is incorrect","failure"
"indicator_4462","The WinRM client cannot process the request","failure"
"indicator_4463","Session object created","success"
"indicator_4464","$session variable contains PSSession","success"
"indicator_4465","Get-PSSession shows active session","success"
"indicator_4466","Commands execute successfully","success"
"indicator_4467","New-PSSession : Access is denied","failure"
"indicator_4468","The WinRM client cannot process the request","failure"
"indicator_4469","Cannot validate argument on parameter 'Session'","failure"
"indicator_4470","Command output returned to local console","success"
"indicator_4471","PSComputerName property shows remote hostname","success"
"indicator_4472","No error messages","success"
"indicator_4473","Invoke-Command : Access is denied","failure"
"indicator_4474","The WinRM client cannot process the request","failure"
"indicator_4475","The user name or password is incorrect","failure"
"indicator_4476","Command output displayed","success"
"indicator_4477","No error messages","success"
"indicator_4478","Exit code 0","success"
"indicator_4479","Winrs error: Access is denied","failure"
"indicator_4480","WinRM service is not available","failure"
"indicator_4481","The specified credentials were rejected by the server","failure"
"indicator_4482","Evil-WinRM shell v3","success"
"indicator_4483","*Evil-WinRM* PS C:\Users\","success"
"indicator_4484","Interactive PowerShell prompt obtained","success"
"indicator_4485","Error: An error of type WinRM::WinRMAuthorizationError","failure"
"indicator_4486","Error: An error of type Errno::ETIMEDOUT","failure"
"indicator_4487","Error: SSL certificate verify failed","failure"
"indicator_4488","Evil-WinRM shell v3","success"
"indicator_4489","*Evil-WinRM* PS C:\Users\","success"
"indicator_4490","Authentication successful without password","success"
"indicator_4491","Error: An error of type WinRM::WinRMAuthorizationError","failure"
"indicator_4492","Error: Invalid hash format","failure"
"indicator_4493","Error: An error of type Errno::ECONNREFUSED","failure"
"indicator_4494","wsmid : http://schemas.dmtf.org/wbem/wsman/identity/1/wsmanidentity.xsd","success"
"indicator_4495","ProtocolVersion : http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd","success"
"indicator_4496","ProductVendor : Microsoft Corporation","success"
"indicator_4497","ProductVersion : OS:","success"
"indicator_4498","Test-WSMan : The WinRM client cannot complete the operation","failure"
"indicator_4499","The client cannot connect to the destination specified in the request","failure"
"indicator_4500","WinRM cannot process the request","failure"
"indicator_4501","Netcat listener receives connection","success"
"indicator_4502","PowerShell prompt from target","success"
"indicator_4503","whoami shows target user context","success"
"indicator_4504","Invoke-Command : Access is denied","failure"
"indicator_4505","No connection received on listener","failure"
"indicator_4506","The term 'powershell' is not recognized","failure"
"indicator_4507","Base64 decoding error","failure"
"indicator_4508","[*] Requesting shares on <TARGET>","success"
"indicator_4509","[*] Uploading file","success"
"indicator_4510","[*] Opening SVCManager on <TARGET>","success"
"indicator_4511","C:\Windows\system32>","success"
"indicator_4512","[-] SMB SessionError: STATUS_LOGON_FAILURE","failure"
"indicator_4513","STATUS_ACCESS_DENIED","failure"
"indicator_4514","STATUS_OBJECT_NAME_NOT_FOUND","failure"
"indicator_4515","Connection timeout","failure"
"indicator_4516","PsExec v2.","success"
"indicator_4517","Starting PSEXESVC service on <TARGET>","success"
"indicator_4518","Connecting with PsExec service on <TARGET>","success"
"indicator_4519","Microsoft Windows [Version","success"
"indicator_4520","Access is denied","failure"
"indicator_4521","Couldn't access <TARGET>","failure"
"indicator_4522","The network path was not found","failure"
"indicator_4523","The account is not authorized to log in from this station","failure"
"indicator_4524","Starting PSEXESVC service","success"
"indicator_4525","Connecting with PsExec service","success"
"indicator_4526","Application launches on target user desktop","success"
"indicator_4527","Process visible in task manager on target","success"
"indicator_4528","Access is denied","failure"
"indicator_4529","Session ID not found","failure"
"indicator_4530","No user logged in to session","failure"
"indicator_4531","[!] Launching semi-interactive shell","success"
"indicator_4532","C:\Windows\system32>","success"
"indicator_4533","Commands execute successfully","success"
"indicator_4534","[-] SMB SessionError: STATUS_LOGON_FAILURE","failure"
"indicator_4535","STATUS_ACCESS_DENIED","failure"
"indicator_4536","STATUS_OBJECT_NAME_NOT_FOUND","failure"
"indicator_4537","445/tcp open  microsoft-ds","success"
"indicator_4538","135/tcp open  msrpc","success"
"indicator_4539","Service Info: OS: Windows","success"
"indicator_4540","445/tcp filtered","failure"
"indicator_4541","135/tcp closed","failure"
"indicator_4542","Host seems down","failure"
"indicator_4543","[+] <DOMAIN>\<USER>:<PASS> (Pwn3d!)","success"
"indicator_4544","ADMIN$         READ,WRITE","success"
"indicator_4545","C$             READ,WRITE","success"
"indicator_4546","IPC$           READ","success"
"indicator_4547","[-] Authentication failed","failure"
"indicator_4548","STATUS_LOGON_FAILURE","failure"
"indicator_4549","STATUS_ACCESS_DENIED","failure"
"indicator_4550","Listening on 0.0.0.0 <LPORT>","success"
"indicator_4551","Connection received from TARGET","success"
"indicator_4552","Shell prompt appears after connection","success"
"indicator_4553","Address already in use","failure"
"indicator_4554","Permission denied (ports <1024 require root)","failure"
"indicator_4555","No connection after 5 minutes","failure"
"indicator_4556","Listener receives connection","success"
"indicator_4557","Shell prompt appears on listener","success"
"indicator_4558","Commands execute on target","success"
"indicator_4559","Connection refused","failure"
"indicator_4560","No such file or directory (/dev/tcp not available)","failure"
"indicator_4561","Command hangs without output","failure"
"indicator_4562","New bash prompt appears","success"
"indicator_4563","Tab completion works","success"
"indicator_4564","Arrow keys work for history","success"
"indicator_4565","CTRL+C doesn't kill shell","success"
"indicator_4566","python: not found","failure"
"indicator_4567","ImportError: No module named pty","failure"
"indicator_4568","Shell remains dumb (no tab completion)","failure"
"indicator_4569","Full tab completion works","success"
"indicator_4570","CTRL+C sends signal to target (doesn't kill shell)","success"
"indicator_4571","Arrow keys work for history","success"
"indicator_4572","Clear screen works (CTRL+L)","success"
"indicator_4573","Terminal output renders properly","success"
"indicator_4574","CTRL+C kills the shell","failure"
"indicator_4575","Tab completion still broken","failure"
"indicator_4576","Terminal output garbled","failure"
"indicator_4577","Payload size ... bytes","success"
"indicator_4578","Final size of exe file","success"
"indicator_4579","No errors during generation","success"
"indicator_4580","File created successfully","success"
"indicator_4581","Invalid payload specified","failure"
"indicator_4582","Permission denied writing to output file","failure"
"indicator_4583","Invalid format specified","failure"
"indicator_4584","Payload size ... bytes","success"
"indicator_4585","Final size of elf file","success"
"indicator_4586","No errors during generation","success"
"indicator_4587","File created successfully","success"
"indicator_4588","Invalid payload specified","failure"
"indicator_4589","Permission denied writing to output file","failure"
"indicator_4590","Invalid format specified","failure"
"indicator_4591","Payload size ... bytes","success"
"indicator_4592","PHP code generated","success"
"indicator_4593","No errors during generation","success"
"indicator_4594","File created successfully","success"
"indicator_4595","Invalid payload specified","failure"
"indicator_4596","Permission denied writing to output file","failure"
"indicator_4597","Payload size ... bytes","success"
"indicator_4598","ASPX code generated","success"
"indicator_4599","No errors during generation","success"
"indicator_4600","File created successfully","success"
"indicator_4601","Invalid payload specified","failure"
"indicator_4602","Permission denied writing to output file","failure"
"indicator_4603","Listener receives connection","success"
"indicator_4604","Shell prompt appears on listener","success"
"indicator_4605","Commands execute on target","success"
"indicator_4606","Connection refused","failure"
"indicator_4607","mkfifo: command not found","failure"
"indicator_4608","Permission denied","failure"
"indicator_4609","Listener receives connection","success"
"indicator_4610","Shell prompt appears on listener","success"
"indicator_4611","Commands execute on target","success"
"indicator_4612","python: not found","failure"
"indicator_4613","Connection refused","failure"
"indicator_4614","ImportError: No module named socket","failure"
"indicator_4615","Listener receives connection","success"
"indicator_4616","Shell prompt appears on listener","success"
"indicator_4617","Commands execute on target","success"
"indicator_4618","perl: not found","failure"
"indicator_4619","Connection refused","failure"
"indicator_4620","Can't locate Socket.pm","failure"
"indicator_4621","Listener receives connection","success"
"indicator_4622","Shell prompt appears on listener","success"
"indicator_4623","Commands execute on target","success"
"indicator_4624","php: not found","failure"
"indicator_4625","Connection refused","failure"
"indicator_4626","fsockopen() has been disabled","failure"
"indicator_4627","Prompt appears with full formatting","success"
"indicator_4628","Tab completion works","success"
"indicator_4629","Ctrl+C doesn't kill reverse shell","success"
"indicator_4630","clear command works","success"
"indicator_4631","Arrow keys work for command history","success"
"indicator_4632","script: command not found","failure"
"indicator_4633","Shell still exits on Ctrl+C","failure"
"indicator_4634","Tab completion still broken","failure"
"indicator_4635","Payload copied to clipboard","success"
"indicator_4636","Listener receives connection","success"
"indicator_4637","Shell prompt appears","success"
"indicator_4638","Connection refused","failure"
"indicator_4639","No callback received","failure"
"indicator_4640","Payload blocked by AV/firewall","failure"
"indicator_4641","List of usernames appears","success"
"indicator_4642","root user visible","success"
"indicator_4643","Regular user accounts identified","success"
"indicator_4644","Home directories correspond to /home/<username>","success"
"indicator_4645","Permission denied","failure"
"indicator_4646","File not found","failure"
"indicator_4647","Empty output","failure"
"indicator_4648","User directories listed (/home/user1, /home/user2, etc.)","success"
"indicator_4649","File listings appear for accessible directories","success"
"indicator_4650",".ssh directories visible","success"
"indicator_4651",".bash_history files found","success"
"indicator_4652","Interesting files discovered (credentials, scripts, backups)","success"
"indicator_4653","Permission denied for all directories","failure"
"indicator_4654","No home directories exist","failure"
"indicator_4655","/home directory doesn't exist","failure"
"indicator_4656","Permission string visible (e.g., drwxrwxrwx)","success"
"indicator_4657","Owner and group displayed","success"
"indicator_4658","File listing appears","success"
"indicator_4659","Hidden files shown (starting with .)","success"
"indicator_4660","Permission denied","failure"
"indicator_4661","No such file or directory","failure"
"indicator_4662","Cannot access","failure"
"indicator_4663","user : <USER>","success"
"indicator_4664","domain : <DOMAIN>","success"
"indicator_4665","New PowerShell window opens","success"
"indicator_4666","ERROR kuhl_m_sekurlsa_pth","failure"
"indicator_4667","privilege::debug FAILED","failure"
"indicator_4668","The command completed successfully","success"
"indicator_4669","klist shows TGT (krbtgt) and TGS (cifs/target)","success"
"indicator_4670","System error 5 - Access is denied","failure"
"indicator_4671","The network path was not found","failure"
"indicator_4672","Client: <USER> @ <DOMAIN>","success"
"indicator_4673","Server: krbtgt/<DOMAIN> (TGT)","success"
"indicator_4674","Server: cifs/<TARGET> (TGS for file access)","success"
"indicator_4675","Cached Tickets: (N)","success"
"indicator_4676","Cached Tickets: (0)","failure"
"indicator_4677","Error: No tickets found","failure"
"indicator_4678","* Saved to file [0;xxxxxx]-2-0-*.kirbi","success"
"indicator_4679","Multiple .kirbi files created","success"
"indicator_4680","Tickets exported for multiple users/sessions","success"
"indicator_4681","ERROR kuhl_m_sekurlsa_acquireLSA","failure"
"indicator_4682","privilege::debug FAILED","failure"
"indicator_4683","No tickets found","failure"
"indicator_4684","* File: '<FILE>.kirbi': OK","success"
"indicator_4685","Ticket successfully imported","success"
"indicator_4686","klist shows new ticket","success"
"indicator_4687","ERROR kull_m_file_readData","failure"
"indicator_4688","File not found","failure"
"indicator_4689","Ticket import failed","failure"
"indicator_4690","[*] Ticket successfully imported","success"
"indicator_4691","klist shows ticket","success"
"indicator_4692","Error importing ticket","failure"
"indicator_4693","File not found","failure"
"indicator_4694","[*] Got TGT","success"
"indicator_4695","[*] Ticket successfully imported","success"
"indicator_4696","klist shows TGT","success"
"indicator_4697","KDC_ERR_PREAUTH_FAILED","failure"
"indicator_4698","KDC_ERR_CLIENT_NOT_FOUND","failure"
"indicator_4699","Ticket cache purged successfully","success"
"indicator_4700","klist shows 0 tickets","success"
"indicator_4701","Access denied","failure"
"indicator_4702","Current time at \\<DC> is <TIME>","success"
"indicator_4703","Time difference <5 minutes","success"
"indicator_4704","System error 5 - Access denied","failure"
"indicator_4705","Time difference >5 minutes","failure"
"indicator_4706","user : <USER>","success"
"indicator_4707","domain : <DOMAIN>","success"
"indicator_4708","NTLM : <HASH>","success"
"indicator_4709","process created - new PowerShell window opens","success"
"indicator_4710","ERROR kuhl_m_sekurlsa_pth","failure"
"indicator_4711","privilege::debug FAILED","failure"
"indicator_4712","NTLM seems invalid","failure"
"indicator_4713","[*] Requesting shares on <TARGET>","success"
"indicator_4714","[*] Uploading file","success"
"indicator_4715","C:\Windows\system32>","success"
"indicator_4716","[-] SMB SessionError: STATUS_LOGON_FAILURE","failure"
"indicator_4717","STATUS_ACCESS_DENIED","failure"
"indicator_4718","Connection timeout","failure"
"indicator_4719","[*] SMBv3.0 dialect used","success"
"indicator_4720","[!] Launching semi-interactive shell","success"
"indicator_4721","C:\>","success"
"indicator_4722","[-] SMB SessionError","failure"
"indicator_4723","STATUS_LOGON_FAILURE","failure"
"indicator_4724","RPC unavailable","failure"
"indicator_4725","[!] Launching semi-interactive shell","success"
"indicator_4726","C:\Windows\system32>","success"
"indicator_4727","STATUS_LOGON_FAILURE","failure"
"indicator_4728","STATUS_OBJECT_NAME_NOT_FOUND","failure"
"indicator_4729","*Evil-WinRM* PS C:\Users\","success"
"indicator_4730","Info: Establishing connection","success"
"indicator_4731","Interactive PowerShell prompt","success"
"indicator_4732","Error: An error of type WinRM::WinRMAuthorizationError happened","failure"
"indicator_4733","Network is unreachable","failure"
"indicator_4734","SSL Handshake failed","failure"
"indicator_4735","[+] <TARGET> (Pwn3d!)","success"
"indicator_4736","STATUS_SUCCESS","success"
"indicator_4737","Administrator rights confirmed","success"
"indicator_4738","[-] Authentication failed","failure"
"indicator_4739","STATUS_LOGON_FAILURE","failure"
"indicator_4740","[-] Connection error","failure"
"indicator_4741","[+] Executing command","success"
"indicator_4742","[*] Executed command","success"
"indicator_4743","Command output displayed","success"
"indicator_4744","[-] Authentication failed","failure"
"indicator_4745","STATUS_ACCESS_DENIED","failure"
"indicator_4746","[+] <DOMAIN>\<USER>:<NTLM_HASH> (Pwn3d!)","success"
"indicator_4747","Administrator access confirmed","success"
"indicator_4748","[-] <USER>:<NTLM_HASH> STATUS_LOGON_FAILURE","failure"
"indicator_4749","Invalid hash format","failure"
"indicator_4750","C:\Windows\system32> prompt appears","success"
"indicator_4751","Impacket v0.x.x banner displayed","success"
"indicator_4752","whoami shows: nt authority\system","success"
"indicator_4753","Can execute commands (dir, whoami, net user)","success"
"indicator_4754","Upload/download commands work","success"
"indicator_4755","[-] SMB SessionError: STATUS_LOGON_FAILURE","failure"
"indicator_4756","[-] SMB SessionError: STATUS_ACCESS_DENIED","failure"
"indicator_4757","[Errno 111] Connection refused","failure"
"indicator_4758","[-] Launching semi-interactive shell - ERROR","failure"
"indicator_4759","[-] RemoteOperations failed","failure"
"indicator_4760","C:\Windows\system32> prompt appears","success"
"indicator_4761","Semi-interactive shell established","success"
"indicator_4762","Commands execute with output","success"
"indicator_4763","whoami shows: nt authority\system","success"
"indicator_4764","No exe written to ADMIN$ share","success"
"indicator_4765","STATUS_LOGON_FAILURE","failure"
"indicator_4766","STATUS_ACCESS_DENIED","failure"
"indicator_4767","Connection refused","failure"
"indicator_4768","Service creation failed","failure"
"indicator_4769","Output retrieval timeout","failure"
"indicator_4770","C:\> prompt appears (note: different from psexec's C:\Windows\system32>)","success"
"indicator_4771","Commands execute successfully","success"
"indicator_4772","whoami shows: nt authority\system (if using admin creds)","success"
"indicator_4773","No service creation events in Windows logs","success"
"indicator_4774","No exe files written to target","success"
"indicator_4775","STATUS_LOGON_FAILURE","failure"
"indicator_4776","STATUS_ACCESS_DENIED","failure"
"indicator_4777","[-] DCOM SessionError","failure"
"indicator_4778","Connection refused","failure"
"indicator_4779","[-] WMI SessionError","failure"
"indicator_4780","Output: '[*] Dumping Domain Credentials' (for DCSync)","success"
"indicator_4781","Output: '[*] Dumping local SAM hashes' (for SAM dump)","success"
"indicator_4782","Output: '[*] Dumping LSA Secrets' (for LSA dump)","success"
"indicator_4783","Hash format: username:uid:lmhash:nthash::: (Hashcat mode 1000 compatible)","success"
"indicator_4784","Output includes: Administrator, krbtgt, computer accounts ($)","success"
"indicator_4785","Output ends with: '[*] Cleaning up...'","success"
"indicator_4786","STATUS_LOGON_FAILURE - invalid credentials","failure"
"indicator_4787","STATUS_ACCESS_DENIED - insufficient privileges","failure"
"indicator_4788","ERROR_DS_DRA_ACCESS_DENIED - not Domain Admin (DCSync)","failure"
"indicator_4789","Connection refused - SMB/RPC blocked","failure"
"indicator_4790","RemoteOperations failed","failure"
"indicator_4791","Starting database","success"
"indicator_4792","Creating database user 'msf'","success"
"indicator_4793","Creating databases 'msf'","success"
"indicator_4794","Creating initial database schema","success"
"indicator_4795","Database already started","success"
"indicator_4796","PostgreSQL not installed","failure"
"indicator_4797","Port 5432 already in use","failure"
"indicator_4798","Permission denied","failure"
"indicator_4799","Failed to connect","failure"
"indicator_4800","Connected to msf","success"
"indicator_4801","Connection type: postgresql","success"
"indicator_4802","Failed to connect to the database","failure"
"indicator_4803","Database not connected","failure"
"indicator_4804","No database support","failure"
"indicator_4805","msf6 > prompt appears","success"
"indicator_4806","Metasploit tip displayed (if not using -q)","success"
"indicator_4807","Module counts shown in banner","success"
"indicator_4808","command not found","failure"
"indicator_4809","Failed to connect to the database","failure"
"indicator_4810","Bundler errors","failure"
"indicator_4811","Ruby version errors","failure"
"indicator_4812","Processing <filename> for ERB directives","success"
"indicator_4813","resource (<filename>)> command output","success"
"indicator_4814","Commands from script execute sequentially","success"
"indicator_4815","Failed to load resource script","failure"
"indicator_4816","File not found","failure"
"indicator_4817","Syntax error in script","failure"
"indicator_4818","Workspace list displayed","success"
"indicator_4819","Current workspace marked with *","success"
"indicator_4820","default workspace shown if no custom workspaces exist","success"
"indicator_4821","Database not connected","failure"
"indicator_4822","No workspaces found (if database empty)","failure"
"indicator_4823","Added workspace: <name>","success"
"indicator_4824","Workspace: <name> (confirms automatic switch to new workspace)","success"
"indicator_4825","Workspace already exists","failure"
"indicator_4826","Invalid workspace name","failure"
"indicator_4827","Database not connected","failure"
"indicator_4828","Workspace: <name> (confirmation message)","success"
"indicator_4829","Workspace not found","failure"
"indicator_4830","Unknown workspace","failure"
"indicator_4831","Matching Modules list displayed","success"
"indicator_4832","Columns: #, Name, Disclosure Date, Rank, Check, Description","success"
"indicator_4833","Module count shown","success"
"indicator_4834","No results found","failure"
"indicator_4835","Database not connected (empty results)","failure"
"indicator_4836","Invalid search syntax","failure"
"indicator_4837","Prompt changes to show module type and path","success"
"indicator_4838","Example: msf6 exploit(multi/handler) >","success"
"indicator_4839","No error messages","success"
"indicator_4840","Failed to load module","failure"
"indicator_4841","Module not found","failure"
"indicator_4842","Invalid module path","failure"
"indicator_4843","Module details displayed (Name, Module, License, Rank, etc)","success"
"indicator_4844","Description section shown","success"
"indicator_4845","Basic options listed","success"
"indicator_4846","Available targets shown (if applicable)","success"
"indicator_4847","Module not found","failure"
"indicator_4848","Invalid path","failure"
"indicator_4849","Options table displayed with columns: Name, Current Setting, Required, Description","success"
"indicator_4850","Payload options section (for exploit modules)","success"
"indicator_4851","Required column shows 'yes' for mandatory settings","success"
"indicator_4852","No module selected","failure"
"indicator_4853","Invalid command","failure"
"indicator_4854","OPTION => VALUE confirmation message","success"
"indicator_4855","'show options' displays new value","success"
"indicator_4856","Invalid option name","failure"
"indicator_4857","No module selected","failure"
"indicator_4858","OPTION => VALUE confirmation","success"
"indicator_4859","Value appears in all subsequent modules that use this option","success"
"indicator_4860","Invalid option name","failure"
"indicator_4861","Prompt changes back to 'msf6 >'","success"
"indicator_4862","Module context cleared","success"
"indicator_4863","Already at main prompt","failure"
"indicator_4864","Importing data...","success"
"indicator_4865","Successfully imported hosts/services","success"
"indicator_4866","'hosts' and 'services' commands show imported data","success"
"indicator_4867","File not found","failure"
"indicator_4868","Unsupported file format","failure"
"indicator_4869","Parse error","failure"
"indicator_4870","Nmap scan output displayed","success"
"indicator_4871","Results automatically stored in database","success"
"indicator_4872","'hosts' and 'services' show new entries","success"
"indicator_4873","Nmap not found","failure"
"indicator_4874","Permission denied (raw sockets require root)","failure"
"indicator_4875","Database not connected","failure"
"indicator_4876","Host table displayed with address, MAC, name, OS, purpose","success"
"indicator_4877","Host count shown","success"
"indicator_4878","No hosts in database","failure"
"indicator_4879","Database not connected","failure"
"indicator_4880","Services table displayed with host, port, protocol, name, state, info","success"
"indicator_4881","Service count shown","success"
"indicator_4882","No services in database","failure"
"indicator_4883","Database not connected","failure"
"indicator_4884","Vulnerabilities table with timestamp, host, name, references","success"
"indicator_4885","CVE/reference links shown","success"
"indicator_4886","No vulnerabilities in database","failure"
"indicator_4887","Database not connected","failure"
"indicator_4888","Credentials table with host, service, public, private, realm, type","success"
"indicator_4889","Credential count shown","success"
"indicator_4890","No credentials in database","failure"
"indicator_4891","Database not connected","failure"
"indicator_4892","Output: 'Info: Uploading <LOCAL_FILE> to <REMOTE_PATH>'","success"
"indicator_4893","Output: 'Data: <SIZE> bytes of <SIZE> bytes copied'","success"
"indicator_4894","Output: 'Info: Upload successful!'","success"
"indicator_4895","Verify with: ls or dir on remote system shows uploaded file","success"
"indicator_4896","Check size: (Get-Item .\file.exe).Length matches local file size","success"
"indicator_4897","Error: 'Cannot find path' - local file doesn't exist","failure"
"indicator_4898","Error: 'Access denied' - no write permissions on remote directory","failure"
"indicator_4899","Error: 'The connection has been closed' - WinRM session dropped","failure"
"indicator_4900","Upload hangs indefinitely - firewall blocking, large file timeout","failure"
"indicator_4901","File size 0 bytes on remote - incomplete transfer","failure"
"indicator_4902","Output: 'Info: Downloading <REMOTE_FILE> to <LOCAL_PATH>'","success"
"indicator_4903","Output: 'Info: Download successful!'","success"
"indicator_4904","Verify on Kali: ls -lh shows downloaded file with correct size","success"
"indicator_4905","Check integrity: md5sum <file> (compare with remote: Get-FileHash -Algorithm MD5 <file>)","success"
"indicator_4906","Error: 'Cannot find path' - remote file doesn't exist","failure"
"indicator_4907","Error: 'Access denied' - no read permissions on remote file","failure"
"indicator_4908","Error: 'The connection has been closed' - WinRM session dropped","failure"
"indicator_4909","Download hangs indefinitely - firewall, large file timeout","failure"
"indicator_4910","Local file size 0 bytes - incomplete transfer","failure"
"indicator_4911","Compatible Payloads list with name, rank, description","success"
"indicator_4912","Staged vs non-staged variants shown","success"
"indicator_4913","No module selected","failure"
"indicator_4914","payload => <path> confirmation","success"
"indicator_4915","'show options' displays payload options section","success"
"indicator_4916","Payload not compatible with module","failure"
"indicator_4917","Invalid payload path","failure"
"indicator_4918","LHOST => <IP> confirmation","success"
"indicator_4919","Value shown in 'show options' under Payload options","success"
"indicator_4920","Invalid IP address format","failure"
"indicator_4921","LPORT => <PORT> confirmation","success"
"indicator_4922","Port out of range","failure"
"indicator_4923","Port already in use","failure"
"indicator_4924","Available targets list with ID and name","success"
"indicator_4925","Default target marked with asterisk","success"
"indicator_4926","No module selected","failure"
"indicator_4927","Module has only one universal target","failure"
"indicator_4928","target => <ID> confirmation","success"
"indicator_4929","Target name displayed","success"
"indicator_4930","Invalid target ID","failure"
"indicator_4931","The target is vulnerable","success"
"indicator_4932","The target appears to be vulnerable","success"
"indicator_4933","Detected version information","success"
"indicator_4934","The target is not vulnerable","failure"
"indicator_4935","Check not supported by module","failure"
"indicator_4936","Could not determine vulnerability","failure"
"indicator_4937","Started reverse TCP handler","success"
"indicator_4938","Exploit completed successfully","success"
"indicator_4939","Session opened","success"
"indicator_4940","Meterpreter session or command shell session","success"
"indicator_4941","Exploit failed","failure"
"indicator_4942","Exploit completed but no session created","failure"
"indicator_4943","Connection refused","failure"
"indicator_4944","Target not vulnerable","failure"
"indicator_4945","Active sessions table with ID, Name, Type, Information, Connection","success"
"indicator_4946","Session count shown","success"
"indicator_4947","No active sessions","failure"
"indicator_4948","Starting interaction with <ID>","success"
"indicator_4949","Prompt changes to meterpreter> or shell prompt","success"
"indicator_4950","Session becomes active","success"
"indicator_4951","Invalid session ID","failure"
"indicator_4952","Session died","failure"
"indicator_4953","Backgrounding session <ID>","success"
"indicator_4954","Returns to msf6 exploit(...)> prompt","success"
"indicator_4955","No active session","failure"
"indicator_4956","Jobs table with ID, Name, Payload, Payload opts","success"
"indicator_4957","Job count shown","success"
"indicator_4958","No active jobs","failure"
"indicator_4959","mysql>","success"
"indicator_4960","Welcome to the MySQL monitor","success"
"indicator_4961","MariaDB","success"
"indicator_4962","Server version:","success"
"indicator_4963","Access denied","failure"
"indicator_4964","ERROR 1045","failure"
"indicator_4965","Can't connect to MySQL server","failure"
"indicator_4966","ERROR 2003","failure"
"indicator_4967","Unknown database","failure"
"indicator_4968","postgres=#","success"
"indicator_4969","postgres=>","success"
"indicator_4970","psql","success"
"indicator_4971","SSL connection","success"
"indicator_4972","You are now connected","success"
"indicator_4973","password authentication failed","failure"
"indicator_4974","FATAL: database","failure"
"indicator_4975","could not connect to server","failure"
"indicator_4976","Connection refused","failure"
"indicator_4977","FATAL: no pg_hba.conf entry","failure"
"indicator_4978","$credential variable contains PSCredential object","success"
"indicator_4979","$credential | Get-Member shows PSCredential type","success"
"indicator_4980","UserName and Password properties present","success"
"indicator_4981","$credential.UserName shows username","success"
"indicator_4982","ConvertTo-SecureString error","failure"
"indicator_4983","Cannot convert argument","failure"
"indicator_4984","New-Object failed","failure"
"indicator_4985","Output: long base64 string (no 'powershell -nop -w hidden -e' prefix)","success"
"indicator_4986","Listener catches connection when executed with: powershell -nop -w hidden -e <OUTPUT>","success"
"indicator_4987","Interactive PowerShell prompt on Kali","success"
"indicator_4988","whoami and hostname work in caught shell","success"
"indicator_4989","Python syntax error","failure"
